step,time,pos_err_norm,rot_err_norm,err_6d_norm,qdot_max,line_dev,phase_error,sigma_min,condition_number,joint_center_cost,joint_margin_min,qdot_norm,px,py,pz,roll,pitch,yaw,r11,r12,r13,r21,r22,r23,r31,r32,r33,epx,epy,epz,erx,ery,erz,q1,q2,q3,q4,q5,q6,qdot1,qdot2,qdot3,qdot4,qdot5,qdot6,qdot_null1,qdot_null2,qdot_null3,qdot_null4,qdot_null5,qdot_null6,qdot_primary_norm,qdot_null_norm,qdot_null_ratio,null_task_leak_norm
180,0.18,0.0020227804285166116,0.0006571357489971932,0.002126844623991125,0.42095212134340493,0.001620313237994127,-0.0012108780585884044,0.000744399409469785,1057.4559085442963,0.9723583131612433,0.003610927495545333,0.5258661006845802,0.3378803174643219,0.0008150629090145307,0.3330676505156496,0.0014080543183383476,-0.0014031137177799025,-0.0005855628862101447,0.9999988441357999,0.0005835867090808139,-0.001403936874413824,-0.0005855622763056,0.9999988385195522,-0.0014072320012024772,0.001403113257840486,0.0014080528926735392,0.9999980246504039,0.0004960032446755247,-0.0019609822232242403,1.304467169821466e-05,2.2584646737124808e-05,-2.763786903488567e-05,0.0006561657370947313,-0.0005609171180354958,-0.027180028087197168,0.014443709982181332,0.00012215174895911904,1.5841615145030057,0.0013082491106922365,-0.008853695369729856,-0.42095212134340493,0.22549077103133955,-0.00962232422743499,0.21751303697927019,0.03170932456235954,0.0,0.0,0.0,0.0,0.0,0.0,0.5258661006845802,0.0,0.0,0.0
181,0.181,0.0020540361344399917,0.0006674865173771712,0.0021597691294361738,0.4249466183451467,0.0016460324401746718,-0.0012286747525190635,0.0007569222323967819,1039.9929902116653,0.9719284461610344,0.0036678527715435605,0.5308909124956755,0.3379410919573212,0.0008120552448161877,0.3331011895732548,0.001430141323495615,-0.0014251645574705485,-0.0005948149871248809,0.9999988074923783,0.0005927762542691733,-0.0014260137791012421,-0.0005948143479530762,0.9999988017709257,-0.0014292928746725607,0.0014251640754893609,0.001430139809253106,0.9999979621238948,0.0005024582606897865,-0.0019915893135326827,1.312036859985044e-05,2.2887021365079742e-05,-2.7979945025678294e-05,0.0006665069825663487,-0.000569867322963605,-0.027604974705542316,0.014671411086174242,0.00011203476046533296,1.584381024217863,0.0013406646197379056,-0.00895020492810915,-0.4249466183451467,0.22770110399291033,-0.010116988493786082,0.21950971485744483,0.0324155090456692,0.0,0.0,0.0,0.0,0.0,0.0,0.5308909124956755,0.0,0.0,0.0
182,0.182,0.00208558240636311,0.0006779378766026739,0.0021930010803152566,0.4289503397842773,0.0016720036081924992,-0.001246618589594523,0.0007695664424856826,1022.9374296679866,0.9714946347857141,0.0037253324331690337,0.5359290500157983,0.33800247471282563,0.0008090154647234974,0.33313505154237943,0.0014524401589008917,-0.0014474278907399274,-0.0006041576967561468,0.9999987699148329,0.0006020548176838151,-0.0014483038414765462,-0.0006041570270976903,0.9999987640887843,-0.0014515649094464975,0.0014474273858014527,0.0014524385524070094,0.9999978980081201,0.0005089490068815872,-0.0020224862842881117,1.319515032333074e-05,2.3192007477218674e-05,-2.83240567507903e-05,0.0006769487743772766,-0.0005789148955681074,-0.028033925045326594,0.014901329732676135,0.00010140994860158687,1.5846025332800342,0.0013738000813982517,-0.009047572604502382,-0.4289503397842773,0.2299186465018926,-0.010624811863746097,0.22150906217107402,0.03313546166034604,0.0,0.0,0.0,0.0,0.0,0.0,0.5359290500157983,0.0,0.0,0.0
183,0.183,0.002117419920639622,0.0006884901481650124,0.00222654122001857,0.43296312261865305,0.001698227517185328,-0.001264709618922894,0.0007823323750323912,1006.2769843981232,0.9710568727271928,0.003783368269164825,0.5409803736519812,0.3380644679660505,0.0008059433457390168,0.3331692373988524,0.0014749514530478791,-0.0014699043715564741,-0.0006135913196660958,0.9999987313852834,0.0006114226735933698,-0.0014708077281952274,-0.0006135906182594407,0.9999987254553862,-0.0014740487211132866,0.0014699038427130537,0.00147494975050122,0.9999978322728289,0.0005154751778845279,-0.0020536738774175264,1.3269005964267055e-05,2.349961854713259e-05,-2.8670193807783185e-05,0.000687491434154233,-0.0005880607125643074,-0.028466888167945247,0.0151334730766593,9.026393783991e-05,1.5848260442455353,0.0014076694739176203,-0.009145816996199934,-0.43296312261865305,0.232143343983166,-0.011146010761676864,0.22351096550101818,0.03386939251936844,0.0,0.0,0.0,0.0,0.0,0.0,0.5409803736519812,0.0,0.0,0.0
184,0.184,0.002149549342202562,0.0006991436507162639,0.0022603902802171873,0.43698480382772575,0.0017247049333949838,-0.0012829478817498767,0.0007952203610034643,989.999865222052,0.9706151538762247,0.003841962054643159,0.5460447456527621,0.33812707394032343,0.0008028386616999436,0.333203748109902,0.0014976758289670933,-0.0014925946489010578,-0.0006231161580383393,0.9999986918856272,0.0006208800935150329,-0.0014935261010818948,-0.0006231154235777953,0.9999986858527707,-0.0014967449196344343,0.0014925940951719986,0.0014976740264332489,0.9999977648873988,0.0005220364640634023,-0.0020851528236043495,1.3341925140575306e-05,2.380986812412281e-05,-2.9018345409319516e-05,0.0006981352806917027,-0.0005973056697831053,-0.02890387297177297,0.015367848218572636,7.858313440047086e-05,1.5850515595569552,0.001442286987461284,-0.009244957218797903,-0.43698480382772575,0.23437514191333458,-0.011680803439439155,0.22551531141992096,0.03461751354366381,0.0,0.0,0.0,0.0,0.0,0.0,0.5460447456527621,0.0,0.0,0.0
185,0.185,0.002181971324494301,0.0007098987000472065,0.0022945489807899345,0.4410152204243488,0.0017514366140905023,-0.001301333411443277,0.0008082307270337218,974.0947162336062,0.9701694723224179,0.0039011155510985935,0.5511220301625287,0.33819029484710483,0.0007997011831877079,0.33323858463414796,0.0015206139042329703,-0.001515499366785189,-0.0006327325116566307,0.9999986513975393,0.0006304273461913061,-0.0015164596171477716,-0.0006327317427900343,0.9999986452627634,-0.001519654109352383,0.0015154987871560215,0.00152061199764153,0.9999976958208353,0.0005286325515221901,-0.002116923842212233,1.3413898014735803e-05,2.4122769833515776e-05,-2.9368500375732254e-05,0.0007088806299299999,-0.0006066506826973277,-0.02934488819219732,0.015604462204394374,6.635372443098214e-05,1.5852790815434585,0.001477667025915745,-0.009345012914222465,-0.4410152204243488,0.2366139858217389,-0.01222940996948871,0.22752198650344138,0.03538003845446102,0.0,0.0,0.0,0.0,0.0,0.0,0.5511220301625287,0.0,0.0,0.0
186,0.186,0.0022146865093948483,0.0007207556090647178,0.002329018029748544,0.44505420946666313,0.0017784233074902606,-0.0013198662334763375,0.0008213637954235859,958.5505957763094,0.9697198223542298,0.003960830506421452,0.5562120932764626,0.33825413288600814,0.0007965306774357996,0.3332737479215954,0.0015437662909740801,-0.001538619164272781,-0.0006424406778795522,0.9999986099024701,0.0006400646975661412,-0.0015396089286126569,-0.0006424398732089177,0.9999986036669709,-0.0015427768890000123,0.0015386185576937907,0.0015437642761151338,0.99999762504177,0.0005352631221124948,-0.0021489876412071093,1.3484915314054824e-05,2.4438337375911214e-05,-2.9720647123130106e-05,0.0007197277949330121,-0.0006160966869560968,-0.029789942401663983,0.015843322025685808,5.356167219343466e-05,1.5855086124208002,0.0015138242086809388,-0.009446004258769118,-0.44505420946666313,0.23885982129143377,-0.012792052237547476,0.2295308773415719,0.03615718276519384,0.0,0.0,0.0,0.0,0.0,0.0,0.5562120932764626,0.0,0.0,0.0
187,0.187,0.002247695527148501,0.0007317146877680646,0.002363798123160879,0.44910160807012856,0.0018056657526818066,-0.0013385463654111808,0.0008346198841369042,943.3569583939427,0.96926619845895,0.004021108654911516,0.5613148030961983,0.33831859024482025,0.0007933269082361308,0.3333092389136253,0.001567133595883341,-0.0015619546754965796,-0.0006522409516205308,0.999998567381645,0.000649792410760418,-0.0015629746829237262,-0.0006522401096997402,0.9999985610467808,-0.0015661138517086535,0.0015619540408826332,0.001567131468403149,0.9999975525184583,0.0005419278534410377,-0.0021813449170777818,1.3554968354534402e-05,2.475658452796308e-05,-3.007477365461198e-05,0.000730677085864645,-0.0006256446389272609,-0.030239044009734112,0.016084434619646065,4.0192718258533824e-05,1.5857401542913503,0.001550773372453971,-0.009547951971164075,-0.44910160807012856,0.2411125939602591,-0.013368953934900838,0.23154187055005884,0.036949163773032145,0.0,0.0,0.0,0.0,0.0,0.0,0.5613148030961983,0.0,0.0,0.0
188,0.188,0.00228099899628897,0.000742776243225261,0.002398889945072746,0.4531572534194962,0.0018331646795410532,-0.0013573738168811203,0.000847999306799386,928.5036376985393,0.968808595322669,0.0040819517172919735,0.5664300297859062,0.338383669099523,0.0007900896358438872,0.3333450585429859,0.001590716420227345,-0.0015855065296799253,-0.0006621336253234134,0.999998523816064,0.0006596107460468639,-0.0015865575227754988,-0.0006621327446567223,0.9999985173833628,-0.001589665585018063,0.0015855058659085108,0.001590714175624508,0.999997478218779,0.0005486264188772072,-0.002213996354754989,1.3624049063354349e-05,2.5077525141176503e-05,-3.0430867550337692e-05,0.000741728809965448,-0.0006352955162478916,-0.03069220126315361,0.016327806869167894,2.6232377708361718e-05,1.5859737091441322,0.0015885295730038275,-0.00965087732063065,-0.4531572534194962,0.2433722495218277,-0.013960340550172106,0.23355485278184793,0.03775620054985667,0.0,0.0,0.0,0.0,0.0,0.0,0.5664300297859062,0.0,0.0,0.0
189,0.189,0.002314597523562732,0.0007539405795481262,0.0024342941674276126,0.45722098278102474,0.001860920808649787,-0.0013763485895720426,0.0008615023726967814,913.9808301033435,0.9683470078302308,0.004143361400723621,0.5715576456291889,0.3384493716143141,0.0007868186168806855,0.3333812077337845,0.0016145153598556838,-0.0016092753511562918,-0.0006721189889380419,0.9999984791864988,0.0006695199608242805,-0.001610358086130713,-0.000672118067978755,0.999998472657666,-0.0016134326708845776,0.0016092746570668254,0.0016145129934767022,0.9999974021102322,0.0005553584875601092,-0.0022469426275287955,1.3692150001798353e-05,2.5401173142576695e-05,-3.0788915956640346e-05,0.0007528832715279044,-0.0006450503183828644,-0.031149422245934633,0.016573445602894483,1.166593834760056e-05,1.586209278854871,0.0016271080869367308,-0.009754802134972831,-0.45722098278102474,0.24563873372658987,-0.014566439360761158,0.23556971073870767,0.03857851393290312,0.0,0.0,0.0,0.0,0.0,0.0,0.5715576456291889,0.0,0.0,0.0
190,0.19,0.002348491703850871,0.0007652079978668787,0.0024700114499847576,0.46129263351461713,0.0018889348512113725,-0.0013954706772037204,0.0008751293867737798,899.7790793696703,0.9678814310651743,0.004205339398819336,0.576697525086375,0.3385156999416286,0.0007835136042361807,0.33341768740147726,0.0016385310052116075,-0.0016332617593874943,-0.0006821973298949402,0.9999984334734937,0.0006795203095911475,-0.001634377006241191,-0.0006821963670444768,0.9999984268504185,-0.0016374156856906736,0.0016332610337811831,0.0016385285122470505,0.9999973241599379,0.0005621237244058386,-0.0022801843969644095,1.3759264389123782e-05,2.5727542533966818e-05,-3.114890557513711e-05,0.0007641407718713033,-0.0006549100671915281,-0.03161071487944925,0.016821357595277343,-3.521541076163118e-06,1.5864468651860537,0.0016665244134515895,-0.009859748808663653,-0.46129263351461713,0.24791199238286052,-0.015187479423763677,0.23758633118282838,0.03941632651485881,0.0,0.0,0.0,0.0,0.0,0.0,0.576697525086375,0.0,0.0,0.0
191,0.191,0.002382682120088929,0.0007765787963045429,0.002506042440235457,0.46537204308609254,0.0019172075089658172,-0.0014147400655090472,0.0008888806496329437,885.8892619217451,0.9674118603096608,0.004267887391658804,0.5818495448524825,0.338582656222162,0.0007801743469681413,0.33345449845285957,0.0016627639413400175,-0.00165746636898767,-0.000692368933080445,0.999998386657365,0.0006896120439185944,-0.0016586149116677995,-0.0006923679266866856,0.9999983799421281,-0.0016616152002538178,0.0016574656106248479,0.001662761316820749,0.999997244334635,0.0005689217901126975,-0.002313722312816488,1.3825386126931072e-05,2.6056647391907317e-05,-3.151082265275458e-05,0.0007755016093163529,-0.000664875807502464,-0.03207608692253534,0.017071549566635216,-1.9345232642661634e-05,1.5866864697870022,0.0017067942760851504,-0.009965740310935875,-0.46537204308609254,0.2501919713578745,-0.015823691566498516,0.2396046009485523,0.04026986263356086,0.0,0.0,0.0,0.0,0.0,0.0,0.5818495448524825,0.0,0.0,0.0
192,0.192,0.002417169343185706,0.0007880532699498258,0.002542387773317719,0.46945904907960584,0.0019457394741022324,-0.0014341567322148493,0.0009027564575341981,872.3025728853145,0.9669382910443844,0.004331007045803524,0.5870135839158397,0.33865024258489074,0.0007768005902008364,0.3334916417860552,0.0016872147479003452,-0.0016818897897405982,-0.0007026340808105047,0.9999983387181981,0.000699795412422715,-0.0016830724263028445,-0.000702633029166083,0.9999983319130792,-0.001686031779835946,0.0016818889973409645,0.0016872119866918056,0.9999971626006781,0.0005757523411690779,-0.0023475570129417467,1.3890509823810682e-05,2.6388501867105554e-05,-3.1874652969251816e-05,0.0007869660791583793,-0.0006749486076963446,-0.03254554597161495,0.017324028183214095,-3.582054101920141e-05,1.5869280941939565,0.0017479336244463298,-0.01007280019388062,-0.46945904907960584,0.2524786165788789,-0.01647530837653978,0.24162440695421458,0.04113934836117938,0.0,0.0,0.0,0.0,0.0,0.0,0.5870135839158397,0.0,0.0,0.0
193,0.193,0.002451953931939463,0.0007996317108301336,0.0025790480719285786,0.47355348920994633,0.001974531429170769,-0.0014537206470192883,0.0009167571023944409,859.0105128096113,0.9664607189484731,0.0043947000143120625,0.5921895236170533,0.3387184611470965,0.0007733920750216579,0.3335291182905058,0.0017118839991723256,-0.001706532626622348,-0.0007129930528035899,0.9999982896358487,0.0007100706607362099,-0.0017077501693898295,-0.000712991954144321,0.9999982827433348,-0.0017106659841520677,0.0017065317988631291,0.0017118810959720343,0.99999707892404,0.0005826150298577915,-0.002381689123209799,1.3954630820489644e-05,2.672312018467581e-05,-3.224038182740948e-05,0.0007985344736405214,-0.0006851295602968837,-0.033019099460824895,0.01757880005724825,-5.296310521051116e-05,1.5871717398301706,0.0017899586359392862,-0.010180952600539065,-0.47355348920994633,0.25477187403415463,-0.017142564191309752,0.24364563621397364,0.04202501149295623,0.0,0.0,0.0,0.0,0.0,0.0,0.5921895236170533,0.0,0.0,0.0
194,0.194,0.0024870364329533773,0.0008113144078834137,0.002616023946235331,0.4776552013350811,0.002003584046992521,-0.0014734317715708878,0.0009308828717875982,846.0048750340734,0.9659791398993719,0.004458967936755597,0.5973772477087387,0.3387873140143878,0.0007699485383764301,0.3335669288469588,0.0017367722640693195,-0.0017313954798212627,-0.0007234461261522718,0.9999982393899393,0.0007204380314793747,-0.0017326487555460943,-0.000723444978656411,0.9999982324127333,-0.0017355183673805506,0.0017313946153364335,0.001736769213401157,0.9999969932703042,0.0005895095042627307,-0.002416119257412688,1.401774521558874e-05,2.7060516642739842e-05,-3.2607994040275834e-05,0.0008102070819259183,-0.0006954197825698783,-0.033496754662159976,0.017835871747022388,-7.078880029772399e-05,1.5874174080060204,0.0018328857174747405,-0.010290222272994677,-0.4776552013350811,0.2570716897741379,-0.017825695087212837,0.2456681758497806,0.042927081535454284,0.0,0.0,0.0,0.0,0.0,0.0,0.5973772477087387,0.0,0.0,0.0
195,0.195,0.0025224173805483943,0.0008231016469295294,0.0026533159937841416,0.4817640234686726,0.002032897990568405,-0.0014932900594444402,0.0009451340489447926,833.2777336643054,0.9654935499727159,0.004523812439233716,0.6025766424156933,0.33885680328072465,0.0007664697129627483,0.3336050743274566,0.0017618801061471956,-0.0017564789447597207,-0.0007339935752961324,0.9999981879598618,0.0007308977642304399,-0.0017577687947837074,-0.0007339923770823574,0.9999981809008892,-0.0017605894781709808,0.0017564780421390914,0.0017618769023567404,0.9999969056046699,0.0005964354082727552,-0.002450848017172459,1.4079849891268648e-05,2.7400705613487594e-05,-3.2977473920180876e-05,0.0008219841900692679,-0.0007058204171303353,-0.03397851868562865,0.018095249756934863,-8.93137391660117e-05,1.5876650999191237,0.001876731507169076,-0.01040063456045696,-0.4817640234686726,0.2593780099124746,-0.018524938868287714,0.24769191310342956,0.04384578969433552,0.0,0.0,0.0,0.0,0.0,0.0,0.6025766424156933,0.0,0.0,0.0
196,0.196,0.0025580972966750726,0.0008349937106409657,0.002690924799407498,0.4858797937926512,0.0020624739129858193,-0.001513295456118625,0.0009595109127551601,820.8214321231616,0.9650039454421867,0.004589235134390498,0.6077875964955889,0.3389269310284411,0.0007629553271218328,0.33364355559532305,0.0017872080836136561,-0.001781783612116783,-0.0007446356719928993,0.9999981353247741,0.0007414500954951991,-0.0017831108925314733,-0.0007446344211182104,0.9999981281871932,-0.0017858798596554783,0.0017817826699037236,0.0017872047208636332,0.9999968158919479,0.0006033923815876308,-0.002485875991847218,1.4140942540485923e-05,2.774370154076937e-05,-3.334880526658605e-05,0.0008338660809878747,-0.0007163326325576702,-0.0344643984794213,0.018356940537561994,-0.00010855427422039783,1.5879148166544723,0.0019215128760306933,-0.010512215427334867,-0.4858797937926512,0.2616907806271299,-0.01924053505438613,0.2497167353486124,0.04478136886161735,0.0,0.0,0.0,0.0,0.0,0.0,0.6077875964955889,0.0,0.0,0.0
197,0.197,0.002594076690823077,0.0008469908785124869,0.0027288509351290993,0.4900023506698544,0.0020923124573245305,-0.0015334478989506416,0.0009740137377667813,808.6285722459615,0.9645103227793559,0.004655237621430868,0.6130100013001905,0.33899769932827023,0.0007594051047285947,0.33368237350515123,0.001812756749338007,-0.0018073100678472898,-0.0007553726852878029,0.9999980814636,0.0007520952586759755,-0.0018086756496584512,-0.000755371379746286,0.9999980742508097,-0.0018113900494561978,0.0018073090845392905,0.0018127532216049014,0.999996724096557,0.000610380059721416,-0.0025212037584354304,1.4201021693749372e-05,2.8089518941549754e-05,-3.3721971352396234e-05,0.0008458530344315699,-0.0007269576240189707,-0.03495440083009116,0.018620950485723473,-0.00012852699908926673,1.5881665591845755,0.0019672469296331636,-0.010624991461300547,-0.4900023506698544,0.26400994816147777,-0.0199727248688689,0.25174253010307257,0.045734053602470334,0.0,0.0,0.0,0.0,0.0,0.0,0.6130100013001905,0.0,0.0,0.0
198,0.198,0.0026303560599294415,0.0008590934268307412,0.0027670949600675653,0.4941315326568001,0.0021224142565605657,-0.001553747317151649,0.0009886427941880555,796.6920038899605,0.9640126786535174,0.004721821486137225,0.6182437508371857,0.3390691102393678,0.0007558187650801558,0.33372152890278983,0.0018385266508635922,-0.0018330588932076175,-0.0007662048814829348,0.9999980263550284,0.0007628334840399047,-0.0018344636624943352,-0.0007662035192047983,0.9999980190706779,-0.001837120579696123,0.0018330578672531572,0.001838522951930377,0.9999966301825267,0.0006173980740071805,-0.0025568318814786655,1.4260086746820111e-05,2.8438172404067643e-05,-3.4096954913430264e-05,0.0008579453269525595,-0.0007376966139003032,-0.03544853236274796,0.0188872859445489,-0.0001492487503150744,1.5884203283696163,0.002013951009774639,-0.010738989881332497,-0.4941315326568001,0.2663354588254271,-0.020721751225807692,0.25376918504090706,0.046704080141475306,0.0,0.0,0.0,0.0,0.0,0.0,0.6182437508371857,0.0,0.0,0.0
199,0.199,0.0026669358882847843,0.0008713016286427334,0.0028056574203378488,0.49826717851636887,0.002152779933468482,-0.001574193631760955,0.0010033983478893004,785.0048150305144,0.9635110099315022,0.004788988300886354,0.623488741832327,0.33914116580933706,0.0007521960227825126,0.3337610226253292,0.0018645183304148993,-0.0018590306647734423,-0.0007771325241074933,0.9999979699775118,0.0007736649986865262,-0.0018604755228524318,-0.0007771311029566967,0.9999979626255093,-0.001863071977008153,0.0018590295945723617,0.001864514453867816,0.9999965341134935,0.0006244460516008354,-0.0025927609129624755,1.431813798891124e-05,2.8789676587726496e-05,-3.447373813523554e-05,0.0008701432318741765,-0.0007485508524460459,-0.03594679954126433,0.019155953203545417,-0.0001707366090317952,1.5886761249576211,0.0020616426961230566,-0.01085423854574266,-0.49826717851636887,0.2686672589965166,-0.02148785871672081,0.2557965880048059,0.04769168634841754,0.0,0.0,0.0,0.0,0.0,0.0,0.623488741832327,0.0,0.0,0.0
200,0.2,0.002703816647437519,0.0008836157537232879,0.00284453884895043,0.5024091272306153,0.0021834101005228793,-0.0015947867556181106,0.0010182806604046917,773.5603223177716,0.9630053136774839,0.004856739624666612,0.6287448737921323,0.33921386807425485,0.0007485365876355729,0.33380085550108746,0.0018907323249095498,-0.0018852259544668293,-0.0007881558738858097,0.9999979123092673,0.0007845900265146631,-0.0018867118180542902,-0.0007881543916578242,0.9999979048937899,-0.001889244762544763,0.001885224838367951,0.0018907282641322798,0.9999964358527011,0.0006315236154832982,-0.002628991392215654,1.4375176630776476e-05,2.914404622244587e-05,-3.485230263822224e-05,0.0008824470192587043,-0.000759521618406229,-0.03644920866849495,0.01942695849866645,-0.00019300790262854903,1.5889339495846395,0.0021103398078465632,-0.01097076596018306,-0.5024091272306153,0.2710052951210344,-0.022271293596753824,0.2578246270184042,0.04869711172350654,0.0,0.0,0.0,0.0,0.0,0.0,0.6287448737921323,0.0,0.0,0.0
201,0.201,0.002740998796096888,0.0008960360685427151,0.0028837397657094643,0.5065572180136709,0.0022143053597971454,-0.00161552659333674,0.0010332899889349398,762.3520620690945,0.9624955871527656,0.004925077003095406,0.6340120490671222,0.3392872190586961,0.0007448401645165396,0.3338410283495946,0.0019171691659676249,-0.001911645329575773,-0.0007992751887027083,0.9999978533282737,0.0007956087881886146,-0.0019131731309508584,-0.0007992736431243366,0.9999978458537782,-0.0019156394519877348,0.0019116441658760842,0.001917164914136571,0.9999963353629968,0.0006386303844645447,-0.0026655238458078503,1.4431204834852718e-05,2.950129610793011e-05,-3.5232629466293546e-05,0.0008948569558752551,-0.0007706102196918498,-0.036955765886508625,0.019700308012381623,-0.00021608020639896176,1.5891938027749382,0.0021600604052286966,-0.01108860128562087,-0.5065572180136709,0.27334951371517474,-0.02307230377041273,0.2598531902987469,0.049720597382133615,0.0,0.0,0.0,0.0,0.0,0.0,0.6340120490671222,0.0,0.0,0.0
202,0.202,0.0027784827800336567,0.000908562836232891,0.0029232606771082033,0.5107112903245838,0.0022454663028617615,-0.0016364130412753006,0.0010484265863496805,751.373781674996,0.9619818278155611,0.004994001968436939,0.6392901729153606,0.3393612207757601,0.0007411064532614252,0.33388154198157816,0.0019438293799218798,-0.0019382893527786216,-0.0008104907235737535,0.9999977930122727,0.00080672150110364,-0.001939860039945597,-0.0008104891122993951,0.9999977854835029,-0.001942256555557682,0.0019382881397219925,0.0019438249300013366,0.9999962326068337,0.0006457659731856635,-0.0027023587874452993,1.448622574384828e-05,2.9861441113195166e-05,-3.5614699073456636e-05,0.0009073733051661292,-0.0007818179940381407,-0.037466477176833206,0.019976007873747755,-0.00023997134517571677,1.589455684941207,0.002210822791267773,-0.011207774346290963,-0.5107112903245838,0.27569986136613084,-0.023891138776755007,0.2618821662687605,0.05076238603907628,0.0,0.0,0.0,0.0,0.0,0.0,0.6392901729153606,0.0,0.0,0.0
203,0.203,0.0028162690319792506,0.0009211963165528283,0.002963102076222796,0.5148711838803245,0.0022768935106804505,-0.0016574459875080706,0.0010636907011909117,740.6194313959074,0.9614640333207541,0.005063516039620257,0.6445791535665614,0.33943587522709695,0.0007373351485449574,0.333922397198947,0.001970713487829734,-0.00196515858216717,-0.0008218027306075015,0.9999977313387655,0.0008179283793507124,-0.001966773119020361,-0.0008218010512191366,0.9999977237607655,-0.0019690965780247587,0.0019651573179431964,0.0019707088325651156,0.9999961275462659,0.0006529299921210208,-0.002739496717864948,1.4540243511163009e-05,3.0224496174913026e-05,-3.599849130764102e-05,0.000919996327212802,-0.0007931463096757544,-0.037981348360713534,0.02025406415848103,-0.0002646993949497727,1.5897195963847768,0.002262645513259925,-0.011328315637613684,-0.5148711838803245,0.27805628473327565,-0.02472804977405594,0.2639114435698002,0.05182272199215207,0.0,0.0,0.0,0.0,0.0,0.0,0.6445791535665614,0.0,0.0,0.0
204,0.20400000000000001,0.002854357971522922,0.0009339367658540165,0.0030032644426041324,0.5190367386686525,0.0023085875535046397,-0.0016786253117952888,0.0010790825776762077,730.0831565303648,0.9609422015196515,0.005133620722257578,0.6498789022864156,0.3395111844029344,0.0007335259397586167,0.33396359479477383,0.0019978220054808205,-0.0019922535712706413,-0.0008332114589730821,0.9999976682850148,0.0008292296336805846,-0.0019939129377562065,-0.000833209708977872,0.9999976606631381,-0.001996160018716886,0.0019922522540123146,0.0019978171373942755,0.99999602014295,0.0006601220475798142,-0.0027769381247267277,1.4593263332418616e-05,3.059047629826419e-05,-3.638398539961571e-05,0.0009327262787013915,-0.0008045965660098292,-0.03850038509938219,0.02053448288903031,-0.0002902826844737527,1.589985537295851,0.002315547364365314,-0.011450256334074699,-0.5190367386686525,0.280418730549281,-0.025583289523979983,0.2659409110741984,0.052901851105388656,0.0,0.0,0.0,0.0,0.0,0.0,0.6498789022864156,0.0,0.0,0.0
205,0.20500000000000002,0.0028927500050072727,0.0009467844370442237,0.0030437482421676603,0.5232077949612605,0.002340548990767124,-0.00169995088555187,0.0010946024557025875,719.7592899347671,0.96041633045972,0.005204317508662897,0.6551893334415722,0.3395871502821047,0.000729678510887066,0.3340051355532801,0.002025155443409421,-0.0020195748690783333,-0.0008447171548655596,0.9999976038280433,0.0008406254714670987,-0.002021280061359588,-0.0008447153316925824,0.9999975961679635,-0.0020234473715311026,0.0020195734968614723,0.0020251503547942806,0.9999959103581428,0.0006673417417075722,-0.002814683482504185,1.464529147515714e-05,3.0959396554686034e-05,-3.6771159946423955e-05,0.0009455634128868946,-0.0008161701943068996,-0.03902359289434345,0.02081727003465159,-0.0003167397968489287,1.590253507753749,0.0023695473851568873,-0.011573628297070511,-0.5232077949612605,0.2827871456212798,-0.02645711237517604,0.2679704578980198,0.054000020791573566,0.0,0.0,0.0,0.0,0.0,0.0,0.6551893334415722,0.0,0.0,0.0
206,0.20600000000000002,0.0029314455254218987,0.0009597395795512987,0.0030845539270814145,0.5273841933267597,0.002372778370973079,-0.0017214225718162291,0.001110250570851001,709.6423448767242,0.9598864183843104,0.005275607877870907,0.6605103645647808,0.33966377483207205,0.0007257925403827703,0.334047020249817,0.0020527143069042353,-0.0020471230200644897,-0.000856320061465965,0.9999975379446323,0.0008521160966698001,-0.0020488750506854267,-0.0008563181624666445,0.999997530252355,-0.00205095912494327,0.002047121590906722,0.002052708989818852,0.999995798152701,0.0006745886724870975,-0.0028527332523733398,1.4696335311759068e-05,3.133127208128592e-05,-3.715999289798473e-05,0.0009585079795572355,-0.000827868658389607,-0.039550977087670205,0.021102431511483628,-0.0003440895710953402,1.5905235077271627,0.0024246648651512328,-0.011698464082707322,-0.5273841933267597,0.28516147683203963,-0.02734977424641147,0.26999997341370535,0.0551174799943453,0.0,0.0,0.0,0.0,0.0,0.0,0.6605103645647808,0.0,0.0,0.0
207,0.20700000000000002,0.0029704449122950347,0.000972802439285547,0.003125681935651701,0.5315657746437499,0.0024052762315902292,-0.0017430402252175828,0.0011260271543907974,699.7270082053946,0.9593524637323696,0.0053474932956561845,0.6658419164204307,0.3397410600089608,0.0007218677010386897,0.33408924965084774,0.002080499096017707,-0.002074898564212724,-0.0008680204189084328,0.9999974706113206,0.0008637017097957716,-0.002076698462262376,-0.0008680184413527846,0.9999974628931944,-0.0020786957620175708,0.0020748970760712145,0.002080493542280959,0.9999956834870781,0.0006818624337390222,-0.0028910878820996005,1.4746403351306725e-05,3.170611808049559e-05,-3.755046154142507e-05,0.0009715602249959608,-0.0008396934553391636,-0.040082542862313955,0.021389973182624738,-0.000372351103704385,1.5907955370744256,0.002480919344320845,-0.011824796949556649,-0.5315657746437499,0.2875416711411087,-0.028261532609044845,0.27202934726283784,0.056254479169612286,0.0,0.0,0.0,0.0,0.0,0.0,0.6658419164204307,0.0,0.0,0.0
