step,error_norm,px,py,pz,q1,q2,q3,q4,q5,q6,qdot1,qdot2,qdot3,qdot4,qdot5,qdot6
573,0.11119266134136242,0.5476511500821728,0.042998293976108506,0.4695314034382872,0.07571313047989349,-1.4349999999999805,1.4349999999999805,0.02917736567673243,1.0424871258412751,0.0,0.0008225874555976009,-2.5,2.5,0.00594239033378923,0.7492376524491327,0.0
574,0.11057122285476073,0.5483798020615039,0.04305353505651643,0.469303994064144,0.07571395051843373,-1.4374999999999805,1.4374999999999805,0.02918328025332077,1.0432335865811335,0.0,0.0008200385402363786,-2.5,2.5,0.0059145765883385415,0.7464607398584371,0.0
575,0.10995283965874633,0.5491077774748131,0.04310872583848469,0.46907472514950377,0.07571476800752172,-1.4399999999999804,1.4399999999999804,0.02918916707050193,1.0439772701232781,0.0,0.0008174890879892871,-2.5,2.5,0.005886817181158341,0.7436835421447089,0.0
576,0.10933756533377766,0.5498350719969324,0.043163865993315904,0.4688435981314284,0.07571558294653374,-1.4424999999999804,1.4424999999999804,0.029195026182110412,1.044718176109881,0.0,0.0008149390120286704,-2.5,2.5,0.005859111608484031,0.7409059866027944,0.0
577,0.10872545438356014,0.5505616813050072,0.04321895519245377,0.4686106144568919,0.07571639533475946,-1.4449999999999803,1.4449999999999803,0.029200857641477486,1.0454563041102038,0.0,0.000812388225715166,-2.5,2.5,0.005831459367072088,0.7381280003228547,0.0
578,0.10811656224547955,0.551287601078528,0.04327399310748577,0.46837577558275906,0.07571720517140204,-1.4474999999999802,1.4474999999999802,0.029206661501431645,1.0461916536203875,0.0,0.0008098366425834946,-2.5,2.5,0.005803859954160054,0.7353495101836324,0.0
579,0.10751094530070493,0.552012826999358,0.043328979410145727,0.46813908297576295,0.07571801245557838,-1.4499999999999802,1.4499999999999802,0.029212437814299073,1.046924224063233,0.0,0.0008072841763364647,-2.5,2.5,0.005776312867429033,0.7325704428456875,0.0
580,0.1069086608839142,0.5527373547517647,0.04338391377231646,0.46790053811248505,0.07571881718631922,-1.4524999999999801,1.4524999999999801,0.029218186631904036,1.0476540147879776,0.0,0.0008047307408314275,-2.5,2.5,0.005748817604962874,0.7297907247445579,0.0
581,0.10630976729261522,0.5534611800224464,0.043438795866032234,0.46766014247933174,0.07571961936256928,-1.45499999999998,1.45499999999998,0.029223908005569246,1.0483810250700616,0.0,0.000802176250067177,-2.5,2.5,0.005721373665210732,0.7270102820839044,0.0
582,0.10571432379600984,0.5541842985005645,0.04349362536348136,0.4674178975725133,0.07572041898318746,-1.45749999999998,1.45749999999998,0.029229601986116193,1.04910525411089,0.0,0.0007996206181779542,-2.5,2.5,0.005693980546945524,0.7242290408285643,0.0
583,0.10512239064336838,0.5549067058777701,0.04354840193700883,0.4671738048980209,0.07572121604694688,-1.45999999999998,1.45999999999998,0.02923526862386542,1.0498267010375877,0.0,0.0007970637594185703,-2.5,2.5,0.005666637749226789,0.7214469266975826,0.0
584,0.10453402907186204,0.5556283978482343,0.04360312525911862,0.4669278659716049,0.07572201055253504,-1.46249999999998,1.46249999999998,0.02924090796863678,1.0505453649027447,0.0,0.000794505588154415,-2.5,2.5,0.005639344771359891,0.7186638651571681,0.0
585,0.1039493013138108,0.5563493701086758,0.043657795002476414,0.46668008231875163,0.07572280249855388,-1.4649999999999799,1.4649999999999799,0.029246520069749635,1.0512612446841583,0.0,0.0007919460188530181,-2.5,2.5,0.00561210111285707,0.7158797814136051,0.0
586,0.10336827060329594,0.5570696183583896,0.04371241083991196,0.4664304554746607,0.07572359188351996,-1.4674999999999798,1.4674999999999798,0.029252104976023034,1.0519743392845644,0.0,0.0007893849660725039,-2.5,2.5,0.005584906273398516,0.71309460040611,0.0
587,0.10279100118208397,0.5577891382992761,0.04376697244442166,0.4661789869842221,0.0757243787058644,-1.4699999999999798,1.4699999999999798,0.029257662735775826,1.052684647531364,0.0,0.0007868223444462696,-2.5,2.5,0.005557759752791846,0.710308246799605,0.0
588,0.10221755830481268,0.5585079256358678,0.043821479489170846,0.4659256784019925,0.07572516296393308,-1.4724999999999797,1.4724999999999797,0.02926319339682676,1.0533921681763414,0.0,0.0007842580686800993,-2.5,2.5,0.00553066105093301,0.7075206449774742,0.0
589,0.1016480082433778,0.5592259760753586,0.04387593164749644,0.46567053129217234,0.07572594465598662,-1.4749999999999797,1.4749999999999797,0.029268697006494527,1.0540968998953757,0.0,0.0007816920535359539,-2.5,2.5,0.005503609667766698,0.7047317190342152,0.0
590,0.10108241829046778,0.5599432853276303,0.04393032859290923,0.4654135472285814,0.07572672378020044,-1.4774999999999796,1.4774999999999796,0.029274173611597773,1.0547988412881437,0.0,0.0007791242138250887,-2.5,2.5,0.005476605103246544,0.7019413927680572,0.0
591,0.1005208567621802,0.5606598491052813,0.04398466999909643,0.4651547277946356,0.07572750033466484,-1.4799999999999796,1.4799999999999796,0.029279623258455068,1.0554979908778173,0.0,0.0007765544643925093,-2.5,2.5,0.005449646857295071,0.6991495896735046,0.0
592,0.09996339299966261,0.5613756631236537,0.04403895553992394,0.46489407458332266,0.07572827431738495,-1.4824999999999795,1.4824999999999795,0.029285045992884833,1.056194347110751,0.0,0.0007739827201136418,-2.5,2.5,0.005422734429763808,0.6963562329338053,0.0
593,0.09941009736971017,0.5620907231008596,0.0440931848894388,0.4646315891971772,0.07572904572628082,-1.4849999999999794,1.4849999999999794,0.029290441860205227,1.0568879083561644,0.0,0.0007714088958774568,-2.5,2.5,0.005395867320393504,0.693561245413382,0.0
594,0.09886104126425146,0.5628050247578094,0.04414735772187158,0.4643672732482567,0.0757298145591874,-1.4874999999999794,1.4874999999999794,0.029295810905234,1.0575786729058145,0.0,0.000768832906578254,-2.5,2.5,0.0053690450287738585,0.6907645496501622,0.0
595,0.09831629709865602,0.5635185638182385,0.04420147371163875,0.464101128358117,0.0757305808138545,-1.4899999999999793,1.4899999999999793,0.029301153172288305,1.0582666389736624,0.0,0.0007662546671085568,-2.5,2.5,0.005342267054302741,0.6879660678478512,0.0
596,0.09777593830879298,0.5642313360087327,0.04425553253334494,0.46383315615778636,0.07573134448794684,-1.4924999999999793,1.4924999999999793,0.02930646870518445,1.0589518046955304,0.0,0.0007636740923431251,-2.5,2.5,0.005315532896146893,0.6851657218681498,0.0
597,0.09724003934676174,0.5649433370587562,0.04430953386178535,0.4635633582877407,0.07573210557904397,-1.4949999999999792,1.4949999999999792,0.029311757547237652,1.0596341681287533,0.0,0.0007610910971307394,-2.5,2.5,0.005288842053200462,0.6823634332228758,0.0
598,0.09670867567522626,0.5656545627006776,0.044363477371948026,0.46329173639787846,0.07573286408464026,-1.4974999999999792,1.4974999999999792,0.029317019741261698,1.0603137272518193,0.0,0.0007585055962879839,-2.5,2.5,0.005262194024044739,0.6795591230660157,0.0
599,0.09618192376027285,0.5663650086697951,0.0444173627390162,0.46301829214749424,0.07573362000214484,-1.4999999999999791,1.4999999999999791,0.029322255329568607,1.060990479964005,0.0,0.0007559175045817046,-2.5,2.5,0.005235588306907709,0.67675271218572,0.0
600,0.09565986106271175,0.5670746707043635,0.044471189638370504,0.46274302720525307,0.07573437332888157,-1.502499999999979,1.502499999999979,0.02932746435396823,1.0616644240850013,0.0,0.0007533267367230145,-2.5,2.5,0.005209024399622718,0.6739441209961995,0.0
601,0.0951425660277447,0.5677835445456193,0.0445249577455913,0.4624659432491643,0.07573512406208893,-1.504999999999979,1.504999999999979,0.029332646855767818,1.0623355573545308,0.0,0.0007507332073570794,-2.5,2.5,0.005182501799587466,0.6711332695295573,0.0
602,0.09463011807291606,0.5684916259378066,0.04457866673646091,0.4621870419665552,0.07573587219891999,-1.507499999999979,1.507499999999979,0.02933780287577154,1.0630038774319583,0.0,0.0007481368310529035,-2.5,2.5,0.005156020003723586,0.6683200774275274,0.0
603,0.09412259757426404,0.5691989106282029,0.04463231628696585,0.46190632505404405,0.07573661773644227,-1.509999999999979,1.509999999999979,0.029342932454279977,1.0636693818958916,0.0,0.0007455375222891192,-2.5,2.5,0.005129578508433751,0.66550446393314,0.0
604,0.09362008585059314,0.5699053943671425,0.04468590607329903,0.4616237942175133,0.07573736067163772,-1.5124999999999789,1.5124999999999789,0.02934803563108954,1.0643320682437738,0.0,0.0007429351954504337,-2.5,2.5,0.005103176809561969,0.662686347882324,0.0
605,0.09312266514577527,0.5706110729080439,0.04473943577186209,0.46133945117208264,0.07573810100140253,-1.5149999999999788,1.5149999999999788,0.02935311244549189,1.064991933891469,0.0,0.0007403297648103102,-2.5,2.5,0.005076814402350751,0.6598656476953647,0.0
606,0.09263041860900612,0.571315942007433,0.04479290505926731,0.4610532976420811,0.07573883872254705,-1.5174999999999788,1.5174999999999788,0.029358162936273288,1.0656489761728374,0.0,0.0007377211445254162,-2.5,2.5,0.005050490781399157,0.6570422813683519,0.0
607,0.09214343027292433,0.5720199974249677,0.044846313612340136,0.46076533536101993,0.07573957383179568,-1.5199999999999787,1.5199999999999787,0.02936318714171391,1.0663031923393018,0.0,0.0007351092486240773,-2.5,2.5,0.005024205440621966,0.6542161664644739,0.0
608,0.09166178502951396,0.572723234923463,0.04489966110812107,0.46047556607156387,0.07574030632578667,-1.5224999999999786,1.5224999999999786,0.029368185099587118,1.066954579559407,0.0,0.0007324939909945094,-2.5,2.5,0.004997957873205939,0.6513872201052701,0.0
609,0.09118556860370466,0.5734256502689155,0.044952947223867924,0.46018399152550427,0.07574103620107205,-1.5249999999999786,1.5249999999999786,0.029373156847158688,1.0676031349183688,0.0,0.0007298752853768242,-2.5,2.5,0.0049717475715685255,0.6485553589617494,0.0
610,0.09071486752459305,0.5741272392305254,0.045006171637057994,0.45989061348372867,0.0757417634541174,-1.5274999999999785,1.5274999999999785,0.029378102421186002,1.0682488554176142,0.0,0.0007272530453508175,-2.5,2.5,0.0049455740273148694,0.6457204992454594,0.0
611,0.09024976909419626,0.5748279975807229,0.04505933402539,0.45959543371619443,0.07574248808130173,-1.5299833108861076,1.5299999999999785,0.029383021857917198,1.0688917379743135,0.0,0.0007246271843275309,-2.4833108861289794,2.5,0.004919436731194845,0.642882556699418,0.0
612,0.08978935802769376,0.5755234894720236,0.04511209776059277,0.4593080884481796,0.07574321008897975,-1.5324452972625093,1.5324999999999784,0.029387915218444235,1.069531789103194,0.0,0.0007220076780225515,-2.461986376401719,2.5,0.0048933605270390056,0.640051128880532,0.0
613,0.08933317923963692,0.5762124956472704,0.04516437030240522,0.45903129376346563,0.07574392948633016,-1.534886201619591,1.5349999999999784,0.029392782571902084,1.070169018136241,0.0,0.0007193973504124873,-2.4409043570816413,2.5,0.004867353457849171,0.6372290330471341,0.0
614,0.08888102881557043,0.5768950941987171,0.04521615756152144,0.45876495558222685,0.07574464628243469,-1.5373062640422601,1.5374999999999783,0.029397623988255094,1.0708034344226758,0.0,0.0007167961045229099,-2.4200624226690177,2.5,0.004841416353011031,0.6344162864347567,0.0
615,0.08843270789724655,0.5775713617722947,0.045267465339124256,0.45850898010438296,0.07574536048627736,-1.539705722210808,1.5399999999999783,0.029402439538235695,1.0714350473227687,0.0,0.0007142038426728448,-2.3994581685478016,2.5,0.004815549980600041,0.6316129000928947,0.0
616,0.08798802264148792,0.578241373590977,0.04531829932865378,0.45826327383345117,0.07574607210674385,-1.542084811402672,1.5424999999999782,0.029407229293285,1.072063866201856,0.0,0.0007116204664836534,-2.3790891918640353,2.5,0.004789755049306317,0.6288188790872928,0.0
617,0.08754678417520896,0.5789052034779406,0.045368665117560894,0.4580277435994033,0.07574678115262073,-1.5444437644950422,1.5449999999999782,0.029411993325495316,1.0726899004245531,0.0,0.0007090458768872487,-2.3589530923701814,2.5,0.004764032210314909,0.6260342226970803,0.0
618,0.0871088085468576,0.5795629238795088,0.045418568189044085,0.45780229658055505,0.07574748763259487,-1.5467828119682785,1.5474999999999781,0.029416731707554454,1.07331315934916,0.0,0.0007064799741356431,-2.339047473236291,2.5,0.004738382059137401,0.6232589246068725,0.0
619,0.0866739166745311,0.5802146058878715,0.04546801392376967,0.45758684032451635,0.07574819155525267,-1.5491021819101074,1.549999999999978,0.029421444512691852,1.073933652322254,0.0,0.0007039226578027247,-2.3193699418288993,2.5,0.004712805137399156,0.6204929730938635,0.0
620,0.08624193429101676,0.5808603192635766,0.04551700760157427,0.4573812827682234,0.07574889292907948,-1.5514021000205658,1.552499999999978,0.029426131814626433,1.0745513886734641,0.0,0.0007013738268042413,-2.299918110458302,2.5,0.004687301934580978,0.617736351210038,0.0
621,0.08581269188600382,0.58150013245778,0.04556555440314962,0.45718553225708297,0.07574959176245888,-1.553682789617661,1.554999999999978,0.02943079368751615,1.0751663777104237,0.0,0.0006988333793975787,-2.2806895970952574,2.5,0.0046618728897161645,0.614989036959534,0.0
622,0.08538602464570079,0.5821341126342564,0.04561365941170876,0.45699949756325137,0.07575028806367208,-1.5559444716437187,1.557499999999978,0.029435430205909194,1.0757786287138948,0.0,0.000696301213200412,-2.2616820260576667,2.5,0.004636518393044919,0.6122510034712564,0.0
623,0.08496177239009474,0.5827623256911586,0.04566132761463354,0.4568230879030726,0.07575098184089728,-1.558187364672387,1.5599999999999778,0.029440041444696818,1.0763881509330617,0.0,0.0006937772251953689,-2.2428930286682114,2.5,0.004611238787624306,0.6095222191668063,0.0
624,0.0845397795080751,0.5833848362825226,0.04570856390510286,0.4566562129537009,0.07575167310220902,-1.5604116849162706,1.5624999999999778,0.029444627479067714,1.0769949535809855,0.0,0.0006912613117429078,-2.2243202438836835,2.5,0.0045860343708974145,0.6068026479238366,0.0
625,0.08411989489064019,0.5840017078395151,0.04575537308370128,0.4564987828689302,0.07575236185557761,-1.5626176462351673,1.5649999999999777,0.029449188384463934,1.0775990458302205,0.0,0.000688753368593753,-2.2059613188966756,2.5,0.004560905396219915,0.6040922492348566,0.0
626,0.08370197186239633,0.5846130025914187,0.0458017598600079,0.4563507082942542,0.07575304810886851,-1.5648054601448778,1.5674999999999777,0.02945372423653828,1.078200436808582,0.0,0.0006862532908988861,-2.1878139097105054,2.5,0.004535852074346691,0.6013909783616144,0.0
627,0.0832858681115537,0.5852187815863498,0.045847728854165055,0.45621190038118037,0.07575373186984173,-1.566975335826566,1.5699999999999776,0.029458235111113156,1.0787991355950672,0.0,0.0006837609732215366,-2.169875681688083,2.5,0.004510874574877062,0.5986987864851149,0.0
628,0.08287144561861198,0.5858191047117096,0.04589328459842666,0.4560822708008177,0.07575441314615128,-1.5691274801366413,1.5724999999999776,0.02946272108414082,1.0793951512159186,0.0,0.0006812763095485064,-2.1521443100753457,2.5,0.004485973027662816,0.5960156208513473,0.0
629,0.08245857058392571,0.5864140307143607,0.04593843153868609,0.45596173175676347,0.07575509194534458,-1.5712620976171414,1.5749999999999775,0.029467182231664994,1.0799884926408314,0.0,0.0006787991933006055,-2.134617480500226,2.5,0.004461147524175353,0.5933414249128268,0.0
630,0.08204711335432331,0.5870036172205336,0.04598317403598324,0.4558501959973078,0.07575576827486193,-1.573379390506589,1.5774999999999775,0.02947161862978383,1.0805791687792974,0.0,0.0006763295173488615,-2.1172928894474623,2.5,0.004436398118836504,0.5906761384659749,0.0
631,0.08163694834895872,0.5875879207554537,0.04602751636799072,0.455747576826977,0.07575644214203595,-1.5754795587512993,1.5799999999999774,0.02947603035461414,1.081167188477082,0.0,0.0006738671740216251,-2.1001682447104066,2.5,0.004411724830311251,0.5880196977844988,0.0
632,0.08122795398455115,0.5881669967626941,0.046071462730479254,0.45565378811743773,0.07575711355409107,-1.5775628000171193,1.5824999999999774,0.029480417482256906,1.0817525605128306,0.0,0.0006714120551172265,-2.083241265820095,2.5,0.004387127642764914,0.5853720357487597,0.0
633,0.08082001260017328,0.5887408996232495,0.046115017238761866,0.45556874431778066,0.07575778251814298,-1.579629309701572,1.5849999999999773,0.02948478008876399,1.0823352935948019,0.0,0.0006689640519192963,-2.0665096844524964,2.5,0.0043626065070838495,0.5827330819712784,0.0
634,0.08041301038173566,0.5893096826743297,0.046158183929117,0.45549236046420216,0.07575844904119819,-1.5816792809463864,1.5874999999999773,0.029489118250106052,1.0829153963577203,0.0,0.0006665230552034274,-2.0499712448145013,2.5,0.004338161342061239,0.5801027629184101,0.0
635,0.08000683728630352,0.5898733982278761,0.046200966760190525,0.45542455218910677,0.07575911313015345,-1.5837129046503957,1.5899999999999772,0.029493432042141603,1.0834928773597485,0.0,0.0006640889552527174,-2.0336237040092886,2.5,0.004313792035549427,0.5774810020282948,0.0
636,0.07960138696638334,0.590432097588797,0.04624336961437655,0.455365235729644,0.07575977479179531,-1.5857303694827773,1.5924999999999772,0.02949772154058718,1.0840677450795737,0.0,0.0006616616418648746,-2.017464832381675,2.5,0.004289498445577286,0.5748677198251271,0.0
637,0.07919655669430178,0.5909858310729234,0.0462853962991771,0.4553143279357021,0.07576043403279968,-1.5877318618966214,1.594999999999977,0.029501986820988618,1.0846400079136036,0.0,0.0006592410043688712,-2.001492413844127,2.5,0.004265280401436405,0.5722628340298622,0.0
638,0.07879224728679567,0.5915346480246856,0.0463270505485406,0.455271746277374,0.07576109085973132,-1.5897175661428053,1.597499999999977,0.029506227958693353,1.085209674173271,0.0,0.0006568269316320485,-1.9857042461839995,2.5,0.004241137704733614,0.5696662596673939,0.0
639,0.07838836302992327,0.5920785968345128,0.04636833602417944,0.4552374088519138,0.07576174527904339,-1.5916876642841578,1.599999999999977,0.029510445028823766,1.0857767520824413,0.0,0.0006544193120723296,-1.9700981413524792,2.5,0.004217070130412953,0.5670779091702964,0.0
640,0.0779848116044046,0.5926177249559514,0.046409256316866175,0.4552112343902002,0.07576239729707705,-1.5936423362098937,1.602499999999977,0.029514638106251514,1.0863412497749205,0.0,0.0006520180336684334,-1.9546719257360516,2.5,0.004193077427746527,0.5644976924792144,0.0
641,0.07758150401148249,0.593152078922511,0.046449814947709264,0.45519314226272417,0.07576304692006103,-1.5955817596503044,1.604999999999977,0.029518807265572808,1.0869031752920604,0.0,0.0006496229839707546,-1.9394234404107271,2.5,0.004169159321295248,0.56192551713994,0.0
642,0.0771783544994041,0.5936817043642296,0.04649001536940736,0.45518305248511526,0.07576369415411113,-1.5975061101916843,1.6074999999999768,0.029522952581084647,1.0874625365804578,0.0,0.000647234050111356,-1.924350541379935,2.5,0.004145315511840792,0.5593612883972902,0.0
643,0.0767752804905988,0.5942066460239702,0.04652986096748345,0.4551808857232258,0.07576433900522996,-1.5994155612914804,1.6099999999999768,0.029527074126761935,1.0880193414897437,0.0,0.0006448511188155148,-1.909451099796227,2.5,0.004121545677287189,0.5568049092858057,0.0
644,0.07637220250964186,0.5947269477734396,0.04656935506149783,0.4551865632977832,0.07576498147930637,-1.6013102842936482,1.6124999999999767,0.02953117197623547,1.0885735977704611,0.0,0.0006424740764063852,-1.894723002167706,2.5,0.004097849473536225,0.5542562807174063,0.0
645,0.07596904411207005,0.5952426526289395,0.04660850090624088,0.45520000718863013,0.0757656215821152,-1.6031904484441974,1.6149999999999767,0.029535246202770805,1.089125313072027,0.0,0.0006401028088207639,-1.8801641505493594,2.5,0.004074226535334492,0.5517153015659912,0.0
646,0.07556573181412249,0.5957538027668472,0.04664730169290535,0.4552211400385642,0.07576625931931681,-1.6050562209069175,1.6174999999999766,0.029539296879247896,1.0896744949407762,0.0,0.0006377372016128646,-1.8657724627200052,2.5,0.0040506764770928665,0.5491818687491323,0.0
647,0.07516219502346869,0.5962604395388299,0.04668576055023852,0.4552498851567916,0.07576689469645678,-1.6069077667792626,1.6199999999999766,0.02954332407814158,1.090221150818083,0.0,0.0006353771399680852,-1.8515458723452287,2.5,0.0040271988936815125,0.546655877306854,0.0
648,0.07475836597098201,0.5967626034867937,0.04672388054567419,0.4552861665220112,0.07576752771896549,-1.6087452491083893,1.6224999999999765,0.029547327871502778,1.0907652880385605,0.0,0.00063302250870656,-1.8374823291268232,2.5,0.0040037933611975435,0.5441372204776178,0.0
649,0.07435417964361564,0.5972603343575696,0.04676166468644487,0.4553299087851373,0.07576815839215778,-1.6105688289073286,1.6249999999999765,0.029551308330940485,1.091306913828332,0.0,0.0006306731922918196,-1.8235797989392317,2.5,0.003980459437708986,0.5416257897715695,0.0
650,0.0739495737184272,0.5977536711173406,0.04679911592067425,0.4553810372716796,0.07576878672123262,-1.612378665171282,1.6274999999999764,0.029555265527604457,1.091846035303373,0.0,0.0006283290748414494,-1.8098362639533203,2.5,0.0039571966639738235,0.5391214750410634,0.0
651,0.07354448849780036,0.5982426519658087,0.04683623713845004,0.4554394779837908,0.07576941271127276,-1.61417491489403,1.6299999999999764,0.02955919953216859,1.0923826594679216,0.0,0.0006259900401337504,-1.7962497227480618,2.5,0.003934004564134643,0.5366241645485944,0.0
652,0.07313886684590638,0.5987273143501087,0.04687303117287777,0.45550515760199184,0.07577003636724437,-1.6159577330844406,1.6324999999999763,0.029563110414814985,1.0929167932129538,0.0,0.0006236559716101819,-1.7828181904105067,2.5,0.003910882646392158,0.5341337450321606,0.0
653,0.07273265412643985,0.5992076949784693,0.04690950080111503,0.4555780034865919,0.07577065769399677,-1.617727272783065,1.6349999999999763,0.029566998245218638,1.0934484433147218,0.0,0.0006213267523897947,-1.7695396986243317,2.5,0.0038878304036528643,0.5316501017681027,0.0
654,0.07232579814167095,0.5996838298336212,0.046945648745387224,0.45565794367881,0.07577127669626203,-1.6194836850788126,1.6374999999999762,0.029570863092532797,1.0939776164333532,0.0,0.0006190022652670102,-1.7564122957477144,2.5,0.003864847314158284,0.5291731186315398,0.0
655,0.07191824907283755,0.6001557541859636,0.046981477673984334,0.45574490690161373,0.07577189337865475,-1.621227119125693,1.6399999999999761,0.029574705025374886,1.0945043191115076,0.0,0.0006166823927229448,-1.7434340468804042,2.5,0.0038419328420891594,0.5267026781543597,0.0
656,0.07150995942191514,0.6006235026064812,0.047016990202239296,0.45583882256028196,0.07577250774567168,-1.6229577221596139,1.642499999999976,0.029578524111813036,1.0950285577730885,0.0,0.0006143670169311832,-1.7306030339209064,2.5,0.003819086438151283,0.5242386615809362,0.0
657,0.07110088395478643,0.601087108979422,0.0470521888934881,0.4559396207427064,0.07577311980169144,-1.6246756395152278,1.644999999999976,0.029582320419353176,1.09555033872201,0.0,0.0006120560197568903,-1.71791735561386,2.5,0.003796307540139811,0.5217809489215461,0.0
658,0.07069097964583487,0.6015466065147372,0.047087076260011726,0.45604723221943927,0.07577372955097421,-1.6263810146428157,1.647499999999976,0.029586094014926657,1.0960696681410136,0.0,0.000609749282768135,-1.705375127587934,2.5,0.0037735955734831995,0.5193294190035557,0.0
659,0.0702802056239874,0.6020020277602846,0.04712165476396037,0.4561615884434997,0.07577433699766145,-1.6280739891252005,1.649999999999976,0.029589844964878428,1.096586552090534,0.0,0.0006074466872385553,-1.692974482384848,2.5,0.003750949951768718,0.5168839495204602,0.0
660,0.06986852312022367,0.6024534046137997,0.04715592681826013,0.4562826215499469,0.0757749421457756,-1.6297547026946801,1.6524999999999759,0.029593573334955676,1.0971009965076128,0.0,0.0006051481141451376,-1.680713569479563,2.5,0.003728370077248067,0.5144444170787984,0.0
661,0.06945589541657367,0.6029007683346378,0.047189894787502046,0.45641026435522997,0.07577554499921978,-1.6314232932499724,1.6549999999999758,0.029597279190297,1.0976130072048558,0.0,0.0006028534441819833,-1.66859055529223,2.5,0.0037058553413256198,0.512010697243001,0.0
662,0.0690422877966165,0.6033441495552901,0.0472235609888144,0.45654445035632524,0.07577614556177753,-1.6330798968731643,1.6574999999999758,0.02960096259542203,1.098122589869434,0.0,0.0006005625577540918,-1.6566036231920247,2.5,0.0036834051250269426,0.5095826645782267,0.0
663,0.06862766749750202,0.6037835782926748,0.047256927692717686,0.45668511372966825,0.07577674383711251,-1.6347246478466577,1.6599999999999757,0.029604623614221483,1.0986297500621252,0.0,0.000598275334984244,-1.6447509734933856,2.5,0.003661018799452116,0.5071601926912478,0.0
664,0.06821200366350472,0.6042190839592104,0.04728999712396324,0.4568321893298896,0.07577733982876823,-1.6363576786701024,1.6624999999999757,0.029608262309947692,1.0991344932163944,0.0,0.0005959916557161105,-1.6330308234447113,2.5,0.0036386957262098,0.5047431542693802,0.0
665,0.0677952673011269,0.6046506953736711,0.04732277146235539,0.45698561268836474,0.07577793354016775,-1.6379791200773124,1.6649999999999756,0.029611878745205527,1.0996368246375121,0.0,0.0005937113995120313,-1.6214414072100638,2.5,0.003616435257836239,0.5023314211175811,0.0
666,0.06737743123576528,0.6050784407718272,0.047355252843557176,0.4571453200115832,0.0757785249746134,-1.6395891010531565,1.6674999999999756,0.029615472981943725,1.1001367495017058,0.0,0.0005914344456574572,-1.6099809758440333,2.5,0.003594236738197358,0.49992486419370896,0.0
667,0.06695847006995152,0.6055023478168763,0.04738744335988039,0.45731124817934715,0.07577911413528657,-1.6411877488504165,1.6699999999999755,0.0296190450814466,1.1006342728553478,0.0,0.0005891606731611709,-1.5986477972600293,2.5,0.0035720995028750463,0.4975233536419877,0.0
668,0.06653836014317915,0.6059224436096676,0.04741934506105988,0.4574833347428082,0.07577970102524732,-1.642775189006609,1.6724999999999755,0.02962259510432614,1.1011293996141724,0.0,0.000586889960755288,-1.5874401561923417,2.5,0.0035500228795386527,0.4951267588247432,0.0
669,0.06611707949333444,0.6063387546987189,0.04745095995501208,0.457661517922346,0.07578028564743422,-1.6443515453607611,1.6749999999999754,0.029626123110514442,1.101622134562525,0.0,0.0005846221868970325,-1.576356354152244,2.5,0.0035280061883010286,0.4927349483524536,0.0
670,0.06569460781973711,0.606751307090035,0.047482290008578724,0.45784573660529987,0.07578086800466398,-1.6459169400701394,1.6774999999999753,0.0296296291592565,1.1021124823526371,0.0,0.0005823572297631863,-1.5653947093782925,2.5,0.003506048742060517,0.49034779011212387,0.0
671,0.06527092644780849,0.6071601262567277,0.04751333714825528,0.4580359303435589,0.07578144809963124,-1.6474714936269206,1.6799999999999753,0.02963311330910333,1.1026004475039313,0.0,0.000580094967256306,-1.5545535567811575,2.5,0.003484149846828326,0.4879651512940618,0.0
672,0.0648460182953806,0.607565237148438,0.047544103260904545,0.4582320393510173,0.07578202593490824,-1.6490153248748038,1.6824999999999752,0.02963657561790537,1.1030860344023483,0.0,0.0005778352769982842,-1.54383124788328,2.5,0.0034623088020422294,0.4855868984170745,0.0
673,0.06441986784065742,0.6079666642005711,0.04757459019445604,0.45843400450090155,0.07578260151294457,-1.6505485510255573,1.6849999999999752,0.029640016142806237,1.1035692472997005,0.0,0.0005755780363327911,-1.5332261507533804,2.5,0.0034405249008674786,0.4832128973521206,0.0
674,0.06399246109184785,0.6083644313433376,0.04760479975859075,0.45864176732297646,0.07578317483606689,-1.6520712876754937,1.6874999999999751,0.02964343494023672,1.104050090313045,0.0,0.0005733231223181701,-1.5227366499363306,2.5,0.0034187974304840875,0.4808430133444752,0.0
675,0.06356378555848272,0.6087585620106124,0.04763473372541203,0.4588552700006362,0.07578374590647861,-1.653583648821872,1.689999999999975,0.02964683206590908,1.1045285674240795,0.0,0.0005710704117294352,-1.512361146378348,2.5,0.003397125672361274,0.4784771110344139,0.0
676,0.06313383022443637,0.6091490791486096,0.04766439383010259,0.45907445536788555,0.07578431472625967,-1.65508574687922,1.692499999999975,0.029650207574811602,1.105004682478556,0.0,0.0005688197810527207,-1.5020980573478928,2.5,0.003375508902520469,0.47611505447647906,0.0
677,0.06270258552267233,0.6095360052243766,0.04769378177156778,0.45929926690621775,0.07578488129736614,-1.6565776926955724,1.694999999999975,0.029653561521203388,1.1054784391857133,0.0,0.0005665711064819501,-1.4919458163524473,2.5,0.0033539463917855706,0.4737567071573554,0.0
678,0.062270043311729556,0.609919362234115,0.047722899213065696,0.45952964874139496,0.07578544562163006,-1.6580595955686237,1.697499999999975,0.02965689395860941,1.1059498411177258,0.0,0.0005643242639195023,-1.481902873051224,2.5,0.0033324374060213595,0.4714019320123578,0.0
