step,time,pos_err_norm,rot_err_norm,err_6d_norm,qdot_max,line_dev,phase_error,sigma_min,condition_number,joint_center_cost,joint_margin_min,qdot_norm,px,py,pz,roll,pitch,yaw,r11,r12,r13,r21,r22,r23,r31,r32,r33,epx,epy,epz,erx,ery,erz,q1,q2,q3,q4,q5,q6,qdot1,qdot2,qdot3,qdot4,qdot5,qdot6,qdot_null1,qdot_null2,qdot_null3,qdot_null4,qdot_null5,qdot_null6,qdot_primary_norm,qdot_null_norm,qdot_null_ratio,null_task_leak_norm
106,0.106,0.00048417158736167534,0.00014582700469388085,0.0005056556548742569,0.1262041608551177,0.00034494937921678416,-0.00033975292756100275,9.965333472757812e-05,7886.861952350896,0.9944473769932601,0.0007594610557436573,0.15835879166305797,0.33481831986654165,0.0009616169697693728,0.33143390097987124,0.0003087807162369671,-0.00028989479656971184,-0.0001274444570986688,0.999999949800924,0.00012735503267829275,-0.00028993487240727353,-0.00012744445139099643,0.9999999443308794,-0.00030874376328022765,0.00028989479260293355,0.0003087811240001237,0.9999999106302065,0.0002119638873804286,-0.00043451780644142377,-2.6224270061048216e-05,7.4959260932065695e-06,-2.6387436483612156e-05,0.0001432237046924065,-0.00012352740536189538,-0.005395385564833451,0.0030378442229746293,0.0001558027111406202,1.5726557087656023,0.00016157386322042288,-0.003319716699507542,-0.1262041608551177,0.0727547404062519,0.0040473689780485345,0.06171912995302487,0.004484608287290752,2.7326989812605157e-06,-0.013546445831117434,0.00649051752022659,1.668466645136402e-06,0.006875536671937378,-1.7003554377978793e-06,0.14190863624519248,0.016519867735716176,0.11641199699119381,0.0020147872615446137
107,0.107,0.0004985474025010886,0.00014980316789068424,0.0005205674804006364,0.12835509418614083,0.000353538876470375,-0.00035151070448086793,0.00010311507270086211,7622.159632253435,0.994312706861289,0.0007779611309305079,0.1610604305833775,0.3348360513623265,0.0009605001895135306,0.3314468316711713,0.00031731069723051064,-0.0002981644012876039,-0.00013097340644918631,0.9999999469134436,0.0001308788846475039,-0.0002982066822518302,-0.00013097340024509338,0.9999999412056132,-0.0003172716375183458,0.00029816439696579537,0.0003173111034459053,0.9999999055284183,0.0002203360639584928,-0.0004464528623670333,-2.610312517964397e-05,7.659710752787748e-06,-2.681196125751977e-05,0.00014718504229300412,-0.00012690502050663197,-0.005523740659019592,0.0031118445237220318,0.00015991249825079586,1.5727184797039175,0.00016614532407460862,-0.003377615144736593,-0.12835509418614083,0.07400030074740231,0.004109787110175637,0.06277093831515991,0.004571460854185739,2.759009568203801e-06,-0.013542196995785455,0.0064891983938207,1.7201682279831189e-06,0.006872640791853211,-1.7525454611189478e-06,0.14461530829225627,0.01651466016493826,0.11419717843044128,0.0020144600249129754
108,0.108,0.0005131862664545933,0.00015384919822493672,0.0005357515467752386,0.13052466004759183,0.00036227682078794556,-0.000363477164616145,0.0001066363445334965,7370.537004408623,0.9941757709044827,0.0007967752180050676,0.1637853538113423,0.33485408822160906,0.0009593637224018836,0.33145998383148584,0.00032598990487597845,-0.00030658043773312826,-0.00013456440686265836,0.9999999438918932,0.00013446455309668772,-0.00030662502419588275,-0.00013456440012485498,0.9999999379382234,-0.0003259486412759719,0.0003065804330293839,0.00032599030942698226,0.9999999001919654,0.0002288572271259559,-0.00045859540648039373,-2.597627426914606e-05,7.825583926130507e-06,-2.7241385181216938e-05,0.00015121588198360492,-0.0001303409372123282,-0.005654265319067184,0.0031871008720202702,0.00016408473514381415,1.5727823116296227,0.00017080466521524312,-0.003435916705696225,-0.13052466004759183,0.07525634829823834,0.004172236893018296,0.06383192570506274,0.004659341140634488,2.7857095989010967e-06,-0.013537876728187969,0.006487857029318545,1.7730088977473314e-06,0.006869696278765198,-1.8058826374501984e-06,0.14734535004173382,0.01650936510795986,0.1120453757323983,0.0020141271954352263
109,0.109,0.0005280893243180761,0.00015796559451205884,0.0005512090923671982,0.13271279481991968,0.000371164364629982,-0.00037565322957156335,0.00011021769266917582,7131.113095593694,0.9940365504298493,0.0008159059305407356,0.16653348122803022,0.3348724332237377,0.0009582074221005458,0.3314733591114001,0.0003348193978420788,-0.00031514393950349273,-0.00013821791162982322,0.9999999407315185,0.00013811248305340608,-0.00031519093534910364,-0.00013821790431813946,0.9999999345237436,-0.00033477582978930237,0.00031514393438862934,0.00033481980060451333,0.9999998946125848,0.0002375278018935112,-0.0004709468946271746,-2.5843765735278357e-05,7.993553892149182e-06,-2.7675742129901788e-05,0.00015531672621865516,-0.00013383555613275802,-0.005786978113887104,0.0032636237221629425,0.00016831943582240673,1.5728472136853344,0.0001755529259728403,-0.0034946189204298093,-0.13271279481991968,0.07652285014267216,0.004234700678592578,0.06490205571163593,0.004748260757597174,2.812798537818039e-06,-0.013533484466586605,0.006486493249134794,1.8270085459816693e-06,0.006866702752511717,-1.8603869077927653e-06,0.15009868219051103,0.016503981879552567,0.10995420904825215,0.0020137887244460854
110,0.11,0.0005432577199987369,0.00016215285321675974,0.0005669413533554965,0.13491943434554068,0.0003802026556553953,-0.00038803980591017406,0.00011385965830192863,6903.082987814617,0.9938950268283329,0.0008353558738723625,0.16930473208889446,0.3348910891436491,0.0009570311428328014,0.33148695915294063,0.00034380022874902494,-0.0003238559344840297,-0.0001419343719577526,0.9999999374274496,0.0001418231172609945,-0.00032390544719576586,-0.0001419343640297696,0.9999999309570872,-0.00034375425216181805,0.00032385592892747624,0.0003438006295917728,0.9999998887818127,0.00024634819942237485,-0.0004835087740795486,-2.5705648555751637e-05,8.16362888968958e-06,-2.811506561338751e-05,0.00015948807496249484,-0.00013738927547050767,-0.005921897548232644,0.00334142349548945,0.00017261659635978773,1.5729131949767663,0.00018039115757921038,-0.0035537193377496593,-0.13491943434554068,0.07779977332650727,0.004297160537381011,0.06598129143191545,0.004838231606370092,2.8402757250205216e-06,-0.013529019652941815,0.006485106876736955,1.8821874490102976e-06,0.006863659835536707,-1.916078598551669e-06,0.1528752247999923,0.01649850979911518,0.10792140989877444,0.0020134445634337
111,0.111,0.0005586925954804895,0.00016641146845590586,0.0005829495630656025,0.1371445139297346,0.0003893928367688794,-0.00040063778518483286,0.00011756278136074941,6685.7098089435485,0.9937511815755198,0.0008551276450869119,0.17209902502489852,0.33491005875186075,0.0009558347393729992,0.3315007855895919,0.00035293344417919315,-0.00033271744485885435,-0.00014571423698095387,0.9999999339746973,0.00014559689618569185,-0.0003327695856046829,-0.00014571422839128456,0.9999999272330448,-0.0003528849513725618,0.00033271743882761114,0.0003529338429619777,0.9999998826909813,0.0002553188170598686,-0.0004962824835443093,-2.5561972282428513e-05,8.335817117523647e-06,-2.855938877682997e-05,0.00016373042569824348,-0.00014100249098819814,-0.006059042062162378,0.0034205105803476474,0.00017697619461531252,1.5729802645722375,0.00018532042346058023,-0.0036132155176904685,-0.1371445139297346,0.07908708485819758,0.00435959825552479,0.06706959547122408,0.004929265881369847,2.868140374855071e-06,-0.013524481732947827,0.006483697736654414,1.938566276168762e-06,0.006860567152915254,-1.9729784298566883e-06,0.15567489729745126,0.01649294819071803,0.10594481497616577,0.002013094664040871
112,0.112,0.0005743950901383938,0.0001707419320019792,0.0005992349513495204,0.13938796834162392,0.0003987360461645058,-0.00041344804397190236,0.0001213276004946195,6478.317714500463,0.9936049962323468,0.0008752238330143237,0.17491627804378498,0.33492934481446235,0.0009546180670405577,0.3315148400463103,0.0003622200846842283,-0.00034172948711708173,-0.00014955795376980774,0.9999999303681536,0.00014943425802380473,-0.00034178437083820165,-0.00014955794447069418,0.9999999233462841,-0.0003621689642839169,0.0003417294805763242,0.0003622204812580021,0.999999876331216,0.00026444003837672314,-0.0005092694531710978,-2.5412787041600993e-05,8.510126734833399e-06,-2.9008744402406254e-05,0.00016804427343685777,-0.00014467559602017249,-0.0061984300305040025,0.003500895332057295,0.0001813981899473391,1.5730484315021809,0.00019034179953349167,-0.0036731050319743362,-0.13938796834162392,0.08038475170964748,0.004421995332026585,0.06816692994337856,0.00502137607291143,2.896391574644097e-06,-0.013519870156068176,0.006482265654488136,1.996166098124089e-06,0.006857424332378984,-2.031107523966402e-06,0.15849761847750302,0.01648729638314796,0.10402236034470212,0.002012738978066422
113,0.113,0.0005903663400975667,0.0001751447332864837,0.0006157987440050437,0.14164973181507517,0.0004082334173671208,-0.00042647144390328044,0.0001251546530570361,6280.285720394708,0.9934564524458046,0.0008956470182185646,0.17775640853127614,0.3349489500931091,0.0009533809816940262,0.3315291241395389,0.00037166118479259325,-0.0003508930720621528,-0.00015346596734122642,0.9999999266025905,0.00015333563870883023,-0.00035095081756138236,-0.0001534659572821992,0.9999999192913478,-0.00037160732164810787,0.0003508930649747371,0.0003716615790003708,0.9999998696934338,0.0002737122332022168,-0.0005224711045606846,-2.5258143534101496e-05,8.686565862987077e-06,-2.9463164910792974e-05,0.00017243011072588484,-0.00014840898148466404,-0.006340079762319078,0.0035825880728742585,0.000185882522923307,1.5731177047586518,0.00019545637450347578,-0.003733385464491554,-0.14164973181507517,0.08169274081696357,0.004484332975967928,0.06927325647086485,0.005114574969984102,2.925028283396482e-06,-0.013515184375569327,0.006480810456919296,2.0550083952724336e-06,0.006854231004340677,-2.09048741375277e-06,0.16134330650349785,0.016481553709951025,0.10215207601123236,0.0020123774574662716
114,0.114,0.0006066074776354267,0.00017962035940376997,0.00063264216223356,0.14392973804969014,0.00041788607927065245,-0.0004397088317000346,0.00012904447509098083,6091.042268562417,0.9933055319496445,0.0009163997729888654,0.18061933325240817,0.33496887734501246,0.0009521233397245887,0.33154363947722204,0.0003812577730220035,-0.0003602092048184957,-0.00015743872066931175,0.9999999226726553,0.00015730147191864814,-0.0003602699348512692,-0.00015743870979596807,0.9999999150626501,-0.0003812010481159778,0.00036020919714525,0.00038125816469603,0.9999998627683395,0.0002831357576617566,-0.0005358888507726988,-2.509809303580246e-05,8.865142585026269e-06,-2.9922682362567457e-05,0.00017688842765855415,-0.00015220303589645446,-0.006484009500368768,0.0036655990919554618,0.00019042911502703446,1.5731880932948368,0.00020066525016647916,-0.0037940544117904197,-0.14392973804969014,0.08301101908120305,0.00454659210372746,0.0703885361851081,0.005208875663003389,2.9540493305349975e-06,-0.013510423848559192,0.0064793319717200305,2.1151150662348976e-06,0.006850986801921686,-2.1511400512867937e-06,0.16421187890903152,0.016475719509481162,0.10033208083873084,0.002012010054355201
115,0.115,0.0006231196306230081,0.0001841692951148876,0.0006497664221324989,0.14622792021170444,0.00042769515617517665,-0.00045316103920356823,0.00013299760131395104,5910.060425860656,0.9931522165650839,0.0009374846613311303,0.1835049683527803,0.33498912932293434,0.0009508449980501247,0.33155838765882023,0.00039101087188431194,-0.00036967888484129574,-0.00016147665469290473,0.9999999185728723,0.0001613321890826783,-0.0003697427262056817,-0.00016147664294788595,0.9999999106544797,-0.0003909511622438781,0.00036967887654049125,0.00039101126084711835,0.9999998555464232,0.0002927109542112394,-0.0005495240963339091,-2.493268739828247e-05,9.045864947057248e-06,-3.038732846006802e-05,0.00018141971188251322,-0.0001560581453800394,-0.006630237420580472,0.0037499386453245212,0.00019503786836325035,1.5732596060245634,0.00020596954171304388,-0.0038551094835849505,-0.14622792021170444,0.08433955336905959,0.004608753336215888,0.0715127297267164,0.005304291546564734,2.9834534146403862e-06,-0.01350558803601781,0.006477830027761106,2.176508436422674e-06,0.006847691360974404,-2.2130878164966517e-06,0.16710325259936912,0.016469793124939222,0.09856057777838156,0.0020116367210075716
116,0.116,0.0006399039220036893,0.00018879202285174525,0.0006671727342211741,0.1485442109349079,0.00043766176782102247,-0.00046682888340750326,0.00013701456510263052,5736.853631766352,0.9929964882015074,0.0009589042389595147,0.18641322935985413,0.33500970877518,0.0009495458141085892,0.3315733702753246,0.0004009214978957232,-0.0003793031059236007,-0.00016558020832668774,0.9999999142976406,0.00016542821938901912,-0.0003793701895527246,-0.00016558019564927778,0.9999999060609933,-0.0004008586765011133,0.0003793030969508112,0.0004009218839594042,0.9999998480179602,0.00030243815167246835,-0.0005633782372458255,-2.4761979049159333e-05,9.228740959073983e-06,-3.0857134548550225e-05,0.00018602444860882367,-0.0001599746936833113,-0.00677878163151538,0.003835616955838059,0.00019970866535937179,1.5733322518218091,0.00021137037803522455,-0.003916548303271886,-0.1485442109349079,0.08567831051353765,0.004670796996121445,0.07264579724575376,0.005400836322180677,3.013239102214889e-06,-0.013500676402836217,0.006476304455022706,2.2392112666980086e-06,0.006844344320110138,-2.276353525924669e-06,0.17001734385289913,0.016463773904422153,0.0968358493976353,0.0020112574098591464
117,0.117,0.000656961469307866,0.0001934890227213066,0.0006848623029987827,0.15087854232163098,0.0004477870294209892,-0.0004807131664906611,0.0001410958984779611,5570.9719230114815,0.9928383288571732,0.0009806610532881739,0.18934403118435605,0.33503061844559023,0.0009482256458517401,0.3315885889092712,0.0004109906615856751,-0.0003890828562043147,-0.0001697498184705104,0.9999999098412314,0.00016958998979166564,-0.00038915331726082844,-0.0001697498047966782,0.9999999012762177,-0.0004109245972776635,0.0003890828465128414,0.00041099104455066815,0.9999998401730037,0.00031231766526956806,-0.0005774526609926503,-2.4586020992090063e-05,9.413778595508661e-06,-3.13321316168021e-05,0.00019070312062089713,-0.00016395306219177437,-0.0069296601738370114,0.0039226442131526955,0.0002044413684645337,1.5734060395202112,0.00021686890203623287,-0.0039783685084630845,-0.15087854232163098,0.08702725731463662,0.004732703105161915,0.07378769840206315,0.005498524001008332,3.0434048264645775e-06,-0.013495688417849419,0.006474755084602956,2.3032467621090693e-06,0.006840945320722988,-2.340960441561379e-06,0.172954068322688,0.016457661200964823,0.09515625368328362,0.0020108720735081296
118,0.11800000000000001,0.0006742933841990266,0.00019826077251031038,0.0007028363265305522,0.1532308459436304,0.00045807205169109283,-0.0004948146758475107,0.0001452421320902394,5411.998573893363,0.992677720619914,0.001002757643423161,0.19229728812158978,0.3350518610735359,0.0009468843517384982,0.3316040451347559,0.0004212193675039444,-0.0003990191181770797,-0.00017398592002004776,0.9999999051977881,0.00017381792501765318,-0.00039909309614671526,-0.0001739859052815555,0.9999998962940454,-0.0004211499248912409,0.000399019107717339,0.0004212197471601953,0.9999998320013879,0.00032234979666279084,-0.0005917487465488604,-2.440486680738152e-05,9.60098579645338e-06,-3.181235029983806e-05,0.00019545620828339462,-0.00016799362994330524,-0.0070828910197806415,0.004011030573692644,0.0002092358198458863,1.5734809779125767,0.00022246627094279998,-0.004040567751530876,-0.1532308459436304,0.08838636053994894,0.004794451381352579,0.07493839236559725,0.005597368906567102,3.073948886102328e-06,-0.013490623553871846,0.006473181748727354,2.3686385807146902e-06,0.006837494007015635,-2.406932279772637e-06,0.17591334103793246,0.016451454372585026,0.09352022010055538,0.002010480664716543
119,0.11900000000000001,0.0006919007720516401,0.00020310774768973348,0.000721095996062419,0.15560105284306058,0.0004685179408788393,-0.0005091341841207732,0.00014945379520382645,5259.547099830236,0.9925146456678393,0.0010251965401544844,0.19527291385287052,0.33507343939391054,0.0009455217907283718,0.33161974051744825,0.0004316086142321929,-0.00040911286869782515,-0.00017828894587523791,0.9999999003613234,0.00017811244757423732,-0.00040919050748549485,-0.0001782889300000652,0.9999998911082362,-0.0004315356535956232,0.000409112857417529,0.00043160899035649125,0.9999998234927197,0.0003325348339844325,-0.0006062678643868525,-2.4218570651601823e-05,9.79037046760181e-06,-3.229782087945008e-05,0.00020028418955110385,-0.0001720967736434733,-0.007238492072623702,0.004100786160617938,0.0002140918410821653,1.5735570757503934,0.0002281636566202384,-0.004103143700168058,-0.15560105284306058,0.08975558692529341,0.004856021236278998,0.07609783781677934,0.005697385677438419,3.104869444172532e-06,-0.013485481287732741,0.006471584280758508,2.4354108424897135e-06,0.00683399002602445,-2.4742932203105584e-06,0.17889507640552518,0.016445152782328276,0.09192624589040081,0.002010083136411644
120,0.12,0.0007097847315566016,0.00020803042141961798,0.0007396424956605055,0.15798909353336954,0.0004791257987909028,-0.0005236724492312511,0.00015373141568263948,5113.258579102823,0.992349086270037,0.0010479802659482981,0.19827082144689248,0.33509535613712516,0.000944137822274742,0.33163567661460674,0.0004421593943892965,-0.000419365078994538,-0.00018265932695094023,0.999999895325718,0.00018247397775607047,-0.00041944652702026464,-0.00018265930986275278,0.9999998857124118,-0.00044208277158721047,0.000419365066837896,0.0004421597667457755,0.9999998146363812,0.00034287305187225003,-0.0006210113764844523,-2.4027187258857108e-05,9.981940481973405e-06,-3.2788573285263884e-05,0.00020518753997783362,-0.00017626286768143452,-0.0073964811661570715,0.0041919210637931924,0.000219009232854555,1.5736343417433403,0.0002339622458902013,-0.00416609403796119,-0.15798909353336954,0.09113490317525502,0.004917391772389688,0.0772659929468883,0.005798589269962878,3.13616452689802e-06,-0.013480261100309898,0.00646996251520468,2.503588138314377e-06,0.006830433027644418,-2.5430679154117775e-06,0.18189918821154744,0.016438755798310695,0.09037289258873529,0.0020096794416870753
121,0.121,0.0007279463543543973,0.0002130292645543137,0.0007584770018757387,0.16039489800026552,0.0004898967228181239,-0.0005384302144102813,0.00015807551997493356,4972.799254090412,0.9921810247872731,0.0010711113349392424,0.2012909233612118,0.3351176140291017,0.0009427323063180733,0.331651854975092,0.00045287269464155955,-0.0004297767146734799,-0.00018709749218581706,0.9999998900847196,0.00018690293365237836,-0.0004298621249710609,-0.00018709747380429747,0.9999998801000581,-0.0004527922610128596,0.0004297767015815149,0.0004528730629811406,0.9999998054215231,0.0003533647115048777,-0.0006359806363323466,-2.3830771939570283e-05,1.0175703680346196e-05,-3.3284637096442586e-05,0.00021016673272551887,-0.00018049228414641083,-0.007556876064157337,0.0042844453397569695,0.0002239877746348489,1.5737127845587988,0.00023986324085112015,-0.004229416464976327,-0.16039489800026552,0.0925242759637769,0.004978541780293918,0.07844281545846875,0.005900994960918868,3.1678320225512362e-06,-0.013474962476565964,0.0064683162877296335,2.573195539040923e-06,0.006826822664655092,-2.613281498976305e-06,0.18492558962286612,0.016432262793764977,0.0888587827524994,0.0020092695338043884
122,0.122,0.0007463867246923848,0.00021810474564739596,0.0007776006834300888,0.16281839570262172,0.0005008318059598109,-0.000553408208229751,0.0001624866330985444,4837.85837850938,0.992010443672691,0.0010945922529229084,0.2043331314436751,0.3351402157912675,0.0009413051032789467,0.3316682771393816,0.0004637494957115962,-0.0004403487357280689,-0.00019160386855343603,0.9999998846319422,0.00019139973115412105,-0.0004404382660442713,-0.0001916038487932084,0.9999998742645216,-0.0004636650979775518,0.0004403487216391704,0.0004637498597712675,0.999999795837066,0.00036401006063524477,-0.0006511769889413383,-2.362938058103614e-05,1.0371667871883267e-05,-3.3786041542913855e-05,0.00021522223857290196,-0.00018478539284477326,-0.007719694459859959,0.004378369011691634,0.00022902722437092324,1.5737924128213645,0.000245867859201308,-0.0042931086983624385,-0.16281839570262172,0.09392367193466396,0.005039449736074342,0.07962826256576577,0.006004618350187835,3.199869680349295e-06,-0.013469584905582083,0.006466645435161888,2.644258604653626e-06,0.00682315859274468,-2.684959595843052e-06,0.1879741931886726,0.016425673147083132,0.08738259687865263,0.002008853366194303
123,0.123,0.0007651069191063778,0.00022325733095691368,0.0007970147009249317,0.1652595155734537,0.0005119321368462279,-0.0005686071446337252,0.00016696527862590226,4708.146281730791,0.9918373254725104,0.0011184255173484342,0.20739735693396047,0.3351631641405494,0.0009398560740511342,0.331684944639584,0.0004747907723854361,-0.0004510820965486495,-0.0001961788810702636,0.9999998789608627,0.00019596478396116077,-0.0004511759094421655,-0.0001961788598415067,0.9999998681990075,-0.0004747022525512836,0.00045108208139673506,0.00047479113188747535,0.9999997858716934,0.0003748093336256031,-0.0006666017708496445,-2.3423069647310335e-05,1.0569840835524308e-05,-3.42928155064799e-05,0.00022035452592437284,-0.00018914256131774123,-0.007884953975433413,0.004473702069393737,0.00023412731816953801,1.5738732351123597,0.00025197733456471953,-0.004357168472967967,-0.1652595155734537,0.09533305770210333,0.005100093798614786,0.08082229099521264,0.006109475363411504,3.2322751093756263e-06,-0.013464127880592886,0.006464949795503332,2.7168033935001318e-06,0.006819440470535964,-2.7581283311401914e-06,0.19104491084212497,0.016418986241860854,0.0859430705031613,0.002008430892457992
124,0.124,0.0007841080061231449,0.0002284874844510666,0.000816720206568437,0.16771818602082933,0.000523198799760545,-0.0005840277229682863,0.0001715119786694057,4583.392625039353,0.9916616528267244,0.0011426136173112139,0.21048351046505945,0.3351864617893683,0.0009383850799944683,0.33170185899945326,0.00048599749352362664,-0.00046197774592871,-0.00020082295280632323,0.9999998730648206,0.00020059850358942276,-0.0004620760088726236,-0.00020082293001445127,0.9999998618965807,-0.00048590468877751235,0.0004619777296450446,0.0004859978481746574,0.9999997755138537,0.0003857627514807227,-0.000682256310129986,-2.3211896179597957e-05,1.0770230319809391e-05,-3.480498752174673e-05,0.00022556406081919548,-0.00019356415485970966,-0.008052672161454243,0.0045704544692448555,0.00023928776997647093,1.5739552599693456,0.0002581929168193476,-0.0044215935419684195,-0.16771818602082933,0.09675239985111836,0.005160451806932923,0.08202485698591913,0.006215582254628093,3.2650457775282386e-06,-0.013458590899022193,0.006463229207939653,2.790856471610548e-06,0.006815667959611146,-2.83281433972666e-06,0.1941376539019241,0.01641220146694276,0.08453899146813353,0.0020080020663686975
125,0.125,0.0008033910459837758,0.00023379566781343936,0.0008367183439217988,0.17019433492883929,0.0005346328746584683,-0.0005996706280128588,0.00017612725386648398,4463.344828004024,0.991483408469797,0.0011671590335457288,0.21359150206485938,0.3352101114456338,0.0009368919829275679,0.3317190217344021,0.0004973706220661178,-0.0004730366270759845,-0.00020553650489496533,0.9999998669370164,0.00020530129937805465,-0.0004731395125589545,-0.00020553648044014728,0.9999998553501604,-0.0004972733646787154,0.0004730366095872813,0.000497370971557276,0.9999997647517544,0.0003968705218821422,-0.0006981419263965373,-2.2995917794976783e-05,1.0972844045622475e-05,-3.532258577692858e-05,0.00023085130694001723,-0.00019805053653722385,-0.008222866496383083,0.004668636134182915,0.0002445082712540118,1.5740384958856357,0.00026451587242825675,-0.004486381677514202,-0.17019433492883929,0.09818166493805938,0.005220501277540872,0.08323591629018193,0.006322955608909112,3.2981790104952194e-06,-0.013452973462514815,0.006461483512847782,2.8664449220976823e-06,0.006811840724535927,-2.909044775718269e-06,0.1972523330739884,0.016405318216462933,0.08316919734595082,0.002007566841872611
126,0.126,0.0008229570903860846,0.00023918234044887122,0.0008570102476629611,0.17268788965852722,0.0005462354371874524,-0.0006155365300104941,0.00018081162336481792,4347.766645892988,0.9913025752313573,0.0011920642384184812,0.21672124115770405,0.3352341158127388,0.0009353766451206912,0.331736434351516,0.0005089111150442527,-0.0004842596776177821,-0.00021031995654308133,0.9999998605705096,0.00021007357849656464,-0.00048436736324796933,-0.00021031993031926243,0.9999998485525221,-0.0005088092322663908,0.0004842596588469014,0.0005089114590497434,0.999999753573362,0.00040813283922180865,-0.0007142599308120017,-2.2775192686563805e-05,1.1177689704476872e-05,-3.5845638116413354e-05,0.00023621672562182657,-0.00020260206720861462,-0.00839555438604161,0.004768256953673925,0.00024978849065581,1.5741229513098098,0.00027094748477321566,-0.004551530671390763,-0.17268788965852722,0.09962081949100986,0.005280219401798169,0.08445542417405827,0.0064316123449589075,3.3316719907612324e-06,-0.013447275076974673,0.006459712551806883,2.9435963546365006e-06,0.006807958432886188,-2.986847322096633e-06,0.20038885845309326,0.01639833588989311,0.08183257301028928,0.0020071251730908036
127,0.127,0.0008428071822441586,0.000244647959489317,0.0008775970433659316,0.17519877704883333,0.0005580075587051498,-0.0006316260846974736,0.00018556560480782644,4236.43688148056,0.9911191360368952,0.001217331695921029,0.21987263656598383,0.3352584775895553,0.000933838929288189,0.33175409834956754,0.0005206199235878728,-0.0004956478296116451,-0.00021517372503820908,0.9999998539582183,0.00021491574595195484,-0.0004957604982215348,-0.00021517369693460102,0.9999998414962943,-0.0005205132375459509,0.0004956478094777558,0.000520620261764082,0.9999997419663966,0.0004195498846348844,-0.0007306116260942843,-2.2549779623293187e-05,1.1384774961895208e-05,-3.637417203985438e-05,0.0002416607758610581,-0.00020721910554430498,-0.008570753163090443,0.004869326783684116,0.00025512807369911157,1.5742086346452278,0.0002774890544909432,-0.0046170383356903604,-0.17519877704883333,0.10106983001019125,0.005339583043301536,0.08568333541792135,0.006541569717727501,3.3655217566419874e-06,-0.013441495252596174,0.006457916167606234,3.022338915026636e-06,0.006804020755271007,-3.066250200404626e-06,0.20354713952454262,0.01639125389208262,0.08052804834442649,0.002006677014320169
128,0.128,0.0008629423554655758,0.00025019297979952975,0.000898479847296223,0.1777269234175837,0.000569950306296123,-0.0006479399333344414,0.00019038971431958288,4129.148216680526,0.9909330739084528,0.001242963861663117,0.22304559651181718,0.3352831994704282,0.0009322786985810378,0.3317720152190298,0.0005324979929333118,-0.0005072020095542307,-0.00022009822576141147,0.999999847092917,0.00021982820459586126,-0.0005073198493047298,-0.00022009819566076052,0.9999998341739577,-0.0005323863205257803,0.0005072019879711776,0.0005324983249186399,0.9999997299183329,0.0004311218260342753,-0.0007471983065232517,-2.2319737949472174e-05,1.1594107456667424e-05,-3.6908214704627666e-05,0.00024718391432406817,-0.00021190200804781077,-0.008748480086508026,0.004971855446652468,0.0002605266424343828,1.574295554249545,0.00028414189981192854,-0.004682902503505792,-0.1777269234175837,0.10252866296835193,0.00539856873527122,0.08691960431711046,0.006652845320985336,3.399725201351731e-06,-0.013435633503899848,0.006456094204254708,3.1027012948345453e-06,0.006800027365358576,-3.147282180525161e-06,0.20672708516592106,0.016384071633303632,0.07925459607808222,0.0020062223200349623
129,0.129,0.0008833636347434449,0.0002558178539831431,0.0009196597662199272,0.18027225456244222,0.000582064742787621,-0.0006644787027367761,0.00019528446649032773,4025.7061511734337,0.9907443719653183,0.0012689631828659024,0.22624002861870576,0.33530828414517044,0.0009306958165792362,0.3317901864420896,0.0005445462624327213,-0.00051892313838664,-0.00022509387219438182,0.9999998399672336,0.000224811355131668,-0.0005190463428759971,-0.00022509383997369967,0.9999998265778435,-0.0005444294152240178,0.000518923115264875,0.0005445465878463063,0.9999997174163944,0.00044284881814377064,-0.0007640212579473467,-2.2085127583282294e-05,1.180569480235269e-05,-3.7447792926310036e-05,0.0002527865953560881,-0.00021665112907744515,-0.008928752341070469,0.00507585273146361,0.0002659837951123436,1.5743837184342275,0.00029090735690182474,-0.004749121029634393,-0.18027225456244222,0.10399728481114182,0.005457152677960816,0.0881641846825408,0.006765457089896221,3.4342790721028677e-06,-0.013429689349767363,0.0064542465069905046,3.184712741118949e-06,0.006795977939900951,-3.2299725905468033e-06,0.2099286036488158,0.01637678852929552,0.07801122974463175,0.002005761044888342
130,0.13,0.0009040720353628386,0.00026152303238881526,0.0009411378972259841,0.1828346957618812,0.0005943519267656546,-0.0006812430053035918,0.00020025037436180942,3925.9280367844694,0.9905530134247155,0.001295332098355255,0.22945583991323237,0.3353337342990591,0.0009290901472840044,0.33180861349266205,0.0005567656655620645,-0.0005308121315081848,-0.00023016107593099022,0.9999998325736518,0.00022986559612159178,-0.0005309408998772497,-0.00023016104146032415,0.9999998187001312,-0.0005566434496761723,0.0005308121067522983,0.0005567659840032269,0.999999704447553,0.0004547310025309059,-0.000781081757790011,-2.1846009017889578e-05,1.2019544587956915e-05,-3.799293317920231e-05,0.000258469270990151,-0.00022146682086874263,-0.00911158703683235,0.00518132839342102,0.0002714991058484219,1.5744731354640689,0.000297786780205395,-0.004815691791297477,-0.1828346957618812,0.1054756619574102,0.005515310736078294,0.08941702984140894,0.006879423303570273,3.4691799692383617e-06,-0.013423662313472978,0.006452372922288863,3.2684030662312813e-06,0.006791872158757489,-3.3143513267081304e-06,0.2131516026405805,0.016369404001304974,0.07679700175105189,0.0020052931437133576
