step,time,pos_err_norm,rot_err_norm,err_6d_norm,qdot_max,line_dev,phase_error,sigma_min,condition_number,joint_center_cost,joint_margin_min,qdot_norm,px,py,pz,roll,pitch,yaw,r11,r12,r13,r21,r22,r23,r31,r32,r33,epx,epy,epz,erx,ery,erz,q1,q2,q3,q4,q5,q6,qdot1,qdot2,qdot3,qdot4,qdot5,qdot6,qdot_null1,qdot_null2,qdot_null3,qdot_null4,qdot_null5,qdot_null6,qdot_primary_norm,qdot_null_norm,qdot_null_ratio,null_task_leak_norm
1214,1.214,0.0029172749804656836,0.0013770156016545342,0.003225936341413304,0.7125123629634815,0.001641582573051719,-0.0024115762412795783,0.034752252111839625,27.155127668678787,0.43964966234857916,0.14578955198419796,1.112973380352713,0.617747523970548,-0.13960370335155253,0.4711841266213358,0.09477598093955741,-0.09596783861436586,-0.0006142829500084268,0.9953984322299639,-0.008456373755146816,-0.09544868195679043,-0.0006114563622938063,0.9955175000965305,-0.09457554267837856,0.09582059861103037,0.09419871003000102,0.9909313883842634,0.0010323811589113552,-0.0017440081728881396,0.0020983607762430356,0.00010407985791599011,0.0010644476486513163,0.0008673468473781813,-0.31157381639760523,-1.2226516951154505,1.1243675787119845,-1.0249390479227873,1.9384320241986677,1.1122208067696184,-0.06445354883874253,-0.5099032508972882,0.7125123629634815,-0.43815962949025106,-0.02497919355677933,0.5237102937107774,0.0007524874520754906,0.0004727855923401721,-0.0016132143607431207,0.0044940087638782895,-8.1996916580783e-05,-0.004658390997835354,1.1182336280139078,0.006730205725564446,0.006018604303209813,0.0006386549402348597
1215,1.215,0.002910036538757417,0.0013736815141823777,0.003217967302399084,0.7091549341266065,0.0016367213036399338,-0.002406128847571243,0.034750593891921755,27.159996097492247,0.4397514168592149,0.14562340457211936,1.1080477152751518,0.6178915076126481,-0.1396810542128314,0.4712596308094837,0.09482389574008199,-0.09601339573523404,-0.0006135284221611137,0.9953940663483202,-0.00846599186706559,-0.09549334893373208,-0.0006107026275815944,0.9955129636354109,-0.09462328691365883,0.09586594600683804,0.09424577678812457,0.990922527006243,0.0010308905163490811,-0.0017379038113782275,0.002094103087864063,0.00010382728931552775,0.0010625351932421203,0.0008644303092336073,-0.31163790974524774,-1.2231590320832193,1.1250767336461112,-1.0253755961650455,1.93840708414712,1.1127425096435453,-0.06409334764250935,-0.5073369677688849,0.7091549341266065,-0.43654824225815086,-0.024940051547667815,0.5217028739268558,0.0007518828976386482,0.00047455965916495043,-0.001616338852216168,0.00449668886850545,-8.14082855213133e-05,-0.004661433313997704,1.1133154185400673,0.006734900494958459,0.006049409163652956,0.0006390589870686078
1216,1.216,0.0029027887475361865,0.0013703438068267322,0.003209988265045697,0.7057959140510283,0.0016318675502996396,-0.0024006646602767745,0.034748929593356036,27.164852109331903,0.4398533444094136,0.1454578977529054,1.1031183605734785,0.618034746217898,-0.13975801206259467,0.4713347691898719,0.09487155605332909,-0.09605868938616169,-0.0006127689625849975,0.9953897236729256,-0.008475570013066496,-0.0955377556240399,-0.0006099440046847921,0.9955084489129744,-0.09467077828644713,0.0959110309483636,0.09429259293648795,0.9909137104886185,0.0010293815677394624,-0.0017318107899350899,0.002089829535796006,0.00010357419479473368,0.0010606136669901632,0.000861517953657776,-0.31170164406993534,-1.2236638033945275,1.1257825295601622,-1.0258105294443907,1.9383821846943832,1.113262201055877,-0.06373432468758136,-0.5047713113081631,0.7057959140510283,-0.43493327934519477,-0.024899452736842336,0.5196914123318651,0.0007512811738125422,0.0004763276324757929,-0.0016194534160383766,0.004499365690949043,-8.082246533169153e-05,-0.004664470990114413,1.1083935124554616,0.006739588584751602,0.006080501653077238,0.0006394619125741434
1217,1.217,0.0028955315026012412,0.0013670024296563842,0.003201999113872872,0.7024353724756339,0.001627021166699528,-0.002395183668462142,0.03474725944202878,27.169695524824814,0.43995543781041646,0.14529303279989025,1.0981854105967275,0.6181772401497554,-0.13983457722224518,0.4714095419864256,0.09491896201362682,-0.0961037196945358,-0.0006120045002750985,0.9953854042272327,-0.008485108217636981,-0.09558190215926039,-0.0006091804229513493,0.9955039559520538,-0.09471801694057326,0.09595585356574612,0.09433915862034858,0.9909049388775016,0.0010278543647783689,-0.0017257289947326948,0.002085540103690442,0.00010332057398253298,0.0010586830574606117,0.0008586097399425588,-0.3117650205453018,-1.2241660097173936,1.1264849649326378,-1.0262438442173167,1.9383573272812729,1.1137798770083447,-0.06337647536649965,-0.5022063228661201,0.7024353724756339,-0.4333147729261753,-0.024857413110393908,0.5176759524676864,0.0007506822795732204,0.00047808948223465326,-0.001622557992092731,0.004502039115827907,-8.023945985674844e-05,-0.004667503906964448,1.103468004012088,0.00674426980246814,0.006111885236310075,0.0006398637069651994
1218,1.218,0.002888264702654987,0.0013636573339965276,0.0031939997365631103,0.6990733794392247,0.0016221820085501465,-0.00238968586298266,0.03474558366196158,27.174526166287436,0.44005768989863936,0.14512881097238756,1.0932489603984148,0.6183189897843946,-0.1399107500180765,0.4714839494281291,0.09496611375969,-0.0961484867929836,-0.0006112349654143756,0.9953811080339601,-0.008494606505440894,-0.09562578867613095,-0.0006084118129124631,0.9954994847748553,-0.09476500302410334,0.09600041399432259,0.09438547398918734,0.9908962122176428,0.0010263089597002395,-0.0017196583136819266,0.002081234776767471,0.00010306642658168247,0.0010567433530512332,0.0008557056281550547,-0.3118280403404293,-1.2246656517613912,1.127184038312077,-1.026675536972951,1.9383325133326765,1.114295533546703,-0.06301979512749761,-0.4996420439975057,0.6990733794392247,-0.43169275563427373,-0.02481394859640273,0.5156565383582966,0.0007500862138816204,0.0004798451785570926,-0.0016256525205827965,0.0045047090282818465,-7.96592728348304e-05,-0.004670531945880823,1.0985389881685814,0.0067489439565048106,0.006143563432145547,0.000640264360517963
1219,1.219,0.0028809882492966724,0.001360308472423865,0.0031859900239538815,0.6957100052796079,0.0016173499335982607,-0.0023841712364835455,0.03474390247531468,27.179343857725794,0.4401600935360911,0.14496523351553806,1.0883091057342134,0.6184599955107314,-0.13998653078129508,0.47155799174903706,0.09501301143462815,-0.09619299081938504,-0.0006104602893697297,0.9953768351150908,-0.00850406490132441,-0.09566941531658842,-0.0006076381062774933,0.9954950354029601,-0.09481173668935036,0.0960447123746386,0.09443153919671998,0.9908875305524305,0.0010247454052818572,-0.0017135986364225642,0.0020769135418187146,0.00010281175236826323,0.0010547945429920278,0.0008528055791312315,-0.3118907046199036,-1.2251627302778516,1.1278797483173566,-1.0271056042335098,1.9383077442576118,1.1148091667612106,-0.06266427947429384,-0.4970785164604505,0.6957100052796079,-0.43006726055877864,-0.024769075064803685,0.5136332145073934,0.0007494929756834069,0.00048159469171594137,-0.0016287369420389733,0.004507375313979759,-7.908190789801432e-05,-0.004673554988759211,1.0936065605879148,0.0067536108561448245,0.006175539814344161,0.0006406638635719538
1220,1.22,0.0028737020470186274,0.0013569557987669438,0.003177969870034372,0.6923453206329986,0.001612524801619291,-0.0023786397834060224,0.03474221610238962,27.18414842483576,0.4402626416107921,0.144802301660157,1.0833659430602383,0.6186002577304425,-0.14006191984804253,0.4716316691882848,0.09505965518595305,-0.09623723191688205,-0.0006096804046902271,0.9953725854918679,-0.00851348343032289,-0.0957127822277811,-0.0006068592359320655,0.99549060785732,-0.09485821809288093,0.09608874885245913,0.09447735440090527,0.9908788939238852,0.0010231637548512307,-0.0017075498543153433,0.0020725763872112,0.0001025565511939446,0.0010528366173483835,0.000849909554473211,-0.3119530145438695,-1.2256572460600679,1.1285720936379895,-1.027534042554753,1.9382830214492845,1.115320772787107,-0.06230992396588528,-0.49451578221630726,0.6923453206329986,-0.42843832124315573,-0.024722808327294475,0.5116060258963995,0.0007489025639082187,0.00048333799214424683,-0.0016318111973238915,0.004510037859126196,-7.850736857178977e-05,-0.0046765729180650315,1.088670817635715,0.0067582703115694415,0.006207818012648015,0.0006410622065306302
1221,1.221,0.002866406003199019,0.0013535992681029396,0.0031699391719375606,0.6889793964331399,0.0016077064744102142,-0.0023730914999878783,0.03474052476163279,27.188939695003047,0.4403653270371901,0.1446400166225831,1.0784195695307595,0.6187397768579888,-0.1401369175594178,0.4717049819901005,0.0951060451655934,-0.09628121023389236,-0.0006088952451017704,0.9953683591847966,-0.008522862117667649,-0.09575588956207876,-0.0006060751359339544,0.9954862021582561,-0.09490444739552745,0.09613252357878016,0.09452291976395394,0.9908703023726597,0.0010215640622919242,-0.0017015118604335466,0.002068223302888972,0.00010230082298328241,0.0010508695670223775,0.0008470175165437593,-0.3120149712680858,-1.2261491999434972,1.1292610730344226,-1.0279608485264358,1.9382583462851473,1.115830347805089,-0.06195672421633978,-0.49195388342931634,0.6889793964331399,-0.42680597168278755,-0.02467516413721387,0.5095750179820855,0.0007483149774692063,0.0004850750504391261,-0.0016348752276386398,0.004512696550468309,-7.793565827512182e-05,-0.004679585616840617,1.0837318563780038,0.006762922133870143,0.006240401713821178,0.0006414593798620905
1222,1.222,0.002859100028098344,0.0013502388367563735,0.0031618978299365014,0.6856123039105947,0.001602894815782914,-0.0023675263842687366,0.0347388286696383,27.19371749730355,0.44046814275657376,0.14447837960452753,1.0734700829962518,0.6188785533206371,-0.14021152426149996,0.47177793040381555,0.0951521815298988,-0.09632492592411657,-0.0006081047455075428,0.9953641562136388,-0.00853220098879138,-0.09579873747708255,-0.0006052857415113117,0.9954818183254613,-0.0949504247623955,0.09617603670983813,0.09456823545233667,0.9908617559380319,0.0010199463820509402,-0.001695484549555093,0.0020638542803776416,0.00010204456773588943,0.0010488933837535692,0.0008441294284638984,-0.3120765759439804,-1.2266385928059635,1.129946685338333,-1.0283860187727587,1.9382337201269577,1.1163378880417836,-0.06160467589459037,-0.48939286246637126,0.6856123039105947,-0.4251702463228979,-0.02462615818943529,0.5075402366944275,0.0007477302152623436,0.0004868058373648342,-0.0016379289745279827,0.00451535127530191,-7.736678032036387e-05,-0.004682592968711786,1.0787897745792763,0.006767566135059473,0.006273294662708982,0.0006418553740996199
1223,1.223,0.0028517840348534114,0.0013468744622972244,0.0031538457474380764,0.6822441145919158,0.0015980896915568988,-0.0023619444360916675,0.034737128041151526,27.198481662503116,0.4405710817374834,0.14431739179292424,1.0685175820012416,0.6190165875584821,-0.14028574030537003,0.47185051468387607,0.0951980644396544,-0.09636837914655372,-0.0006073088419813466,0.9953599765974122,-0.008541500069335562,-0.0958413261356363,-0.0006044909890587221,0.9954774563779928,-0.0949961503628743,0.0962192884071218,0.09461330163679549,0.9908532546579025,0.0010183107691447146,-0.0016894678181544054,0.0020594693127864994,0.00010178778552506911,0.0010469080601217767,0.0008412452541075035,-0.31213782971870463,-1.2271254255678603,1.130628929452925,-1.0288095499528151,1.9382091443208374,1.116843389770218,-0.06125377472423108,-0.48683276189670555,0.6822441145919158,-0.4235311800563965,-0.024575806120282838,0.5055017284343413,0.0007471482761658967,0.0004885303238564107,-0.0016409723798866177,0.004518001921478797,-7.680073791313661e-05,-0.004685594857895571,1.0738446707003766,0.006772202128083832,0.0063065006633227505,0.0006422501798424338
1224,1.224,0.0028444579394723735,0.0013435061035383048,0.0031457828309773865,0.6788749002988681,0.0015932909695525715,-0.002356345657107628,0.03473542308907206,27.203232023057986,0.44067413697612173,0.14415705435978055,1.0635621657821361,0.6191538800244692,-0.14035956604713312,0.471922735089855,0.09524369406008626,-0.09641157006550793,-0.0006065074717662711,0.9953558203543907,-0.00855075938515602,-0.09588365570583673,-0.0006036908161336499,0.9954731163342756,-0.09504162437064567,0.09626227883738303,0.09465811849235084,0.9908447985687954,0.0010166572791651118,-0.0016834615643950834,0.0020550683948113435,0.00010153047649925379,0.0010449135895476752,0.0008383649580970721,-0.31219873373518797,-1.227609699192352,1.1313078043532239,-1.0292314387610368,1.9381846201973298,1.1173468493102892,-0.06090401648332075,-0.48427362449164574,0.6788749002988681,-0.4218888082216173,-0.024524123507418158,0.5034595400713449,0.000746569159040057,0.0004902484810227466,-0.001644005385964678,0.004520648377414181,-7.623753415237418e-05,-0.004688591169208043,1.0688966438963587,0.006776829926836182,0.00634002357994767,0.000642643787756401
1225,1.225,0.0028371216608280556,0.0013401337205342788,0.0031377089902112965,0.6755047331475293,0.0015884985195839883,-0.0023507300507755735,0.03473371402445726,27.207968413114624,0.44077730149676014,0.14399736846202849,1.0586039342650115,0.6192904311844162,-0.1404330018479413,0.4719945918864625,0.09528907056087421,-0.09645449885060176,-0.0006057005732724718,0.9953516875021001,-0.008559978962329804,-0.09592572636104281,-0.0006028851614550785,0.9954687982120977,-0.09508684696369325,0.09630500817264592,0.0947026861983109,0.9908363877058471,0.001014985968284754,-0.0016774656881202166,0.002050651522737146,0.00010127264088059423,0.0010429099662944553,0.0008354885058011371,-0.31225928913219214,-1.2280914146855761,1.1319833090863713,-1.0296516819276371,1.9381601490714602,1.1178482630292306,-0.0605553970041758,-0.48171549322422097,0.6755047331475293,-0.42024316660019456,-0.02447112586974996,0.5014137189413214,0.000745992862726057,0.0004919602801503415,-0.0016470279353734574,0.004523290532091775,-7.567717203024411e-05,-0.004691581788069752,1.0639457940143031,0.006781449346165592,0.006373867338271607,0.0006430361885744841
1226,1.226,0.0028297751206551886,0.0013367572745786773,0.0031296241379146633,0.6721336855476006,0.0015837122134514888,-0.0023450976223696185,0.03473200105652548,27.21269066850985,0.4408805683521433,0.14383833524137749,1.0536429880635267,0.6194262415170352,-0.140506048074015,0.4720660853435587,0.09533419411616029,-0.0964971656767859,-0.000604888086071842,0.9953475780573173,-0.00856915882716158,-0.09596753827988776,-0.0006020739648983106,0.9954645020286104,-0.0951318183243132,0.09634747659021985,0.09474700493828109,0.9908280221028121,0.0010132968932660136,-0.0016714800908465832,0.0020462186944410488,0.00010101427896557157,0.0010408971854695467,0.000832615863328135,-0.3123194970443653,-1.2285705730968453,1.1326554427719189,-1.030070276219052,1.9381357322427928,1.1183476273420747,-0.06020791217317341,-0.47915841126899944,0.6721336855476006,-0.41859429141479526,-0.024416828667365817,0.4993643128441662,0.0007454193860458665,0.0004936656927062606,-0.0016500399710911184,0.004525928275072054,-7.51196544320864e-05,-0.00469456660051453,1.0589922215912602,0.00678606020189121,0.006408035926541509,0.0006434273730975753
1227,1.227,0.0028224182435423947,0.0013333767282022837,0.0031215281899723995,0.6687618302013921,0.0015789319249354607,-0.0023394483789775378,0.03473028439265944,27.217398626770905,0.44098393062389274,0.14367995582416682,1.0486794284764858,0.6195613115139565,-0.1405787050966659,0.4721372157361647,0.09537906490455805,-0.09653957072435038,-0.0006040699508980119,0.9953434920360688,-0.008578299006188617,-0.09600909164628701,-0.0006012571674940867,0.9954602278003265,-0.09517653863912164,0.09638968427270748,0.09479107490017347,0.990819701792053,0.0010115901114633452,-0.001665504675755075,0.0020417699093944197,0.00010075539112561511,0.0010388752430246402,0.0008297469975245742,-0.3123793586022959,-1.2290471755188468,1.1333242046021204,-1.0304872184383786,1.9381113709954914,1.1188449387121162,-0.05986155793056325,-0.4766024220016309,0.6687618302013921,-0.41694221932685194,-0.0243612473014031,0.4973113700414234,0.0007448487278015016,0.0004953646903417877,-0.0016530414364683936,0.004528561496498032,-7.456498413645557e-05,-0.004697545493195507,1.054036027851845,0.006790662310812666,0.006442533396743357,0.0006438173321950098
1228,1.228,0.0028150509569273693,0.001329992045171847,0.003113421065374565,0.6653892401030413,0.001574157529788431,-0.0023337823295046523,0.03472856423840971,27.222092127115424,0.44108738142290627,0.14352223132121975,1.0437133574856687,0.6196956416797498,-0.1406509732923186,0.47220798334447456,0.09542368310916283,-0.09658171417893602,-0.000603246109640132,0.9953394294536286,-0.008587399526188609,-0.09605038664945106,-0.0006004347114232725,0.9954559755431205,-0.09522100809906515,0.0964316314080175,0.09483489627621422,0.9908114268045412,0.001009865680831168,-0.0016595393476828701,0.002037305168665071,0.00010049597780654489,0.0010368441357596553,0.0008268818759689394,-0.3124388749325661,-1.2295212230878454,1.1339895938422233,-1.030902505425813,1.9380870665983774,1.11934019365137,-0.05951633027025229,-0.4740475689985884,0.6653892401030413,-0.4152869874343323,-0.024304397114025357,0.49525493925395203,0.0007442808867745273,0.0004970572448958051,-0.0016560322752345788,0.004531190087102729,-7.401316381497982e-05,-0.004700518353393087,1.0490773147060986,0.006795255490723001,0.006477363865808336,0.0006442060568053149
1229,1.229,0.0028076731910925273,0.0013266031904858163,0.0031053026862106117,0.662015988537641,0.0015693889057283136,-0.0023280994846777148,0.034726840797498125,27.226771010451323,0.4411909138897565,0.14336516282769757,1.0387448777535133,0.6198292325319467,-0.14072285304253282,0.47227838845386744,0.09546804891756011,-0.09662359623154249,-0.0006024165053410968,0.9953353903245169,-0.008596460414184815,-0.09609142348389252,-0.0005996065400152193,0.9954517452722229,-0.09526522689943016,0.09647331818937331,0.0948784692629539,0.9908031971698528,0.0010081236599300825,-0.0016535840131165769,0.002032824474920092,0.00010023603952892482,0.0010348038613203362,0.0008240204669686459,-0.31249804715780577,-1.2299927169838822,1.1346516098307609,-1.0313161340590824,1.938062820304989,1.1198333887210297,-0.059172225239638054,-0.4714938960368429,0.662015988537641,-0.4136286332694361,-0.024246293388296845,0.493195069659528,0.0007437158617253227,0.0004987433283980122,-0.0016590124315025432,0.0045338139382141915,-7.346419603249022e-05,-0.004703485069020294,1.0441161847471994,0.00679983956041789,0.006512531516842399,0.0006445935379366075
1230,1.23,0.00280028487915991,0.0013232101303743747,0.0030971729776647933,0.6586421490803558,0.0015646259324320563,-0.002322399857047186,0.034725114271821254,27.23143511937701,0.44129452119508633,0.1432087514229554,1.0337740926207812,0.6199620846010646,-0.14079434473402586,0.4723484313549187,0.09551216252183803,-0.09666521707854159,-0.0006015810821953238,0.9953313746624983,-0.008605481697453182,-0.09613220234943895,-0.0005987725977442914,0.9954475370022232,-0.09530919523985323,0.09651474481532449,0.09492179406127643,0.9907950129161633,0.0010063641079326446,-0.0016476385801838245,0.0020283278324290666,9.997557688705308e-05,0.0010327544182023379,0.000821162739555943,-0.3125568763967452,-1.2304616584309758,1.1353102519798413,-1.0317281012538786,1.9380386333536408,1.12032452053192,-0.058829238939391945,-0.4689414470935304,0.6586421490803558,-0.4119671947962988,-0.024186951348146725,0.4911318108904349,0.0007431536513928704,0.0005004229130721311,-0.001661981849775113,0.004536432941765128,-7.291808324683843e-05,-0.004706445528632931,1.039152741249164,0.006804414339711623,0.006548040600389024,0.0006449797666676076
1231,1.231,0.0027928859570821893,0.0013198128322966737,0.003089031868006846,0.6552677955954251,0.0015598684915268082,-0.0023166834609865683,0.034723384861454036,27.236084298181098,0.4413981965400016,0.14305299817039777,1.028801106104074,0.6200941984306281,-0.14086544875869414,0.4724181123434138,0.09555602411859265,-0.0967065769216866,-0.000600739785543869,0.99532738248058,-0.008614463403527704,-0.09617272345124146,-0.0005979328302261856,0.9954433507470658,-0.09535291332432762,0.09655591148975734,0.0949648708764077,0.9907868740702497,0.0010045870846272509,-0.0016417029586445475,0.002023815247063021,9.971459055151566e-05,0.0010306958057515784,0.0008183086634835391,-0.31261536376426846,-1.2309280486973213,1.1359655197754366,-1.0321384039642871,1.9380145069674826,1.120813585744951,-0.05848736752328298,-0.4663902663455423,0.6552677955954251,-0.4103027104086332,-0.024126386158274987,0.48906521303102296,0.0007425942544937092,0.0005020959713396464,-0.0016649404749500046,0.004539046990295537,-7.237482780906081e-05,-0.00470939962143244,1.0341870881643924,0.006808979649442983,0.006583895435710618,0.0006453647341477494
1232,1.232,0.0027854763636417927,0.001316411264937524,0.003080879288589788,0.6518930022353788,0.0015551164665847054,-0.0023109503126991227,0.03472165276465323,27.24071839284242,0.4415019331564626,0.14289790411733555,1.023826022893554,0.6202255745771916,-0.1409361655136355,0.4724874317203579,0.09559963390894222,-0.0967476759681225,-0.0005998925618722062,0.9953234137910097,-0.008623405560206647,-0.0962129869997845,-0.0005970871842151629,0.9954391865200496,-0.09539638136121657,0.09659681842190387,0.09500769991792513,0.9907787806574821,0.001002792650426576,-0.0016357770598846022,0.002019286726300362,9.945308126590238e-05,0.0010286280241643762,0.0008154582092203262,-0.31267351037146646,-1.2313918890954905,1.136617412777672,-1.0325470391832146,1.9379904423545584,1.1213005810715664,-0.05814660719797759,-0.4638403981692642,0.6518930022353788,-0.4086352189273947,-0.024064612924113046,0.4869953266152479,0.0007420376697219148,0.0005037624758229755,-0.0016678882523264353,0.004541655976963636,-7.183443196326574e-05,-0.004712347237277347,1.0292193301214243,0.006813535311493043,0.00662010041210806,0.0006457484315983593
1233,1.233,0.0027780560404418123,0.0013130053982066498,0.003072715173841377,0.6485178434399892,0.0015503697431144968,-0.002305200430216481,0.0347199181778611,27.245337251029948,0.44160572430767087,0.14274347029484377,1.0188489483504315,0.620356213610364,-0.14100649540117147,0.4725563897919907,0.09564299209853333,-0.09678851443039793,-0.0005990393588071186,0.9953194686052765,-0.00863230819555892,-0.09625299321089668,-0.0005962356076010451,0.9954350443338285,-0.09543959956326005,0.09663746582635374,0.09505028139976651,0.9907707327018243,0.0010009808663709041,-0.0016298607969069956,0.0020147422792258785,9.919104984955e-05,0.001026551074489589,0.0008126113479479704,-0.3127313173256893,-1.2318531809826305,1.137265930621112,-1.0329540039428131,1.9379664407078667,1.1217855032741906,-0.057806954222870376,-0.4612918871401291,0.6485178434399892,-0.40696475959845324,-0.024001646691736517,0.4849222026242532,0.0007414838957479888,0.000505422399348425,-0.0016708251276093089,0.00454425979554834,-7.12968978466843e-05,-0.00471528826668608,1.0242495724224547,0.006818081148790649,0.006656659990258561,0.000646130850312703
1234,1.234,0.00277062493190262,0.0013095952032352465,0.0030645394612595807,0.6451423939353986,0.00154562820855509,-0.0022994338334031417,0.03471818129570902,27.249940722102668,0.44170956328845634,0.14258969771761967,1.0138699885045022,0.6204861161128294,-0.14107643882886894,0.47262498686979704,0.09568609889755342,-0.09682909252647232,-0.000598180125114478,0.9953155469341057,-0.008641171337930176,-0.09629274230575942,-0.0005953780494060547,0.9954309242004056,-0.09548256814758525,0.09667785392306291,0.09509261554023851,0.9907627302258297,0.0009991517941353445,-0.0016239540843244749,0.0020101819165345147,9.892849719617743e-05,0.0010244649586283819,0.0008097680515566295,-0.3127887857305992,-1.2323119257606627,1.1379110730150472,-1.0333592953149033,1.937942503205419,1.1222683491666743,-0.05746840490987633,-0.4587447780323085,0.6451423939353986,-0.4052913720901372,-0.023937502447829568,0.48284589248380144,0.0007409329312187376,0.000507075714950231,-0.0016737510469163825,0.004546858340459143,-7.076222748961509e-05,-0.004718222600847264,1.01927792104091,0.006822616985328903,0.006693578703593222,0.0006465119816570707
1235,1.235,0.0027631829852534594,0.0013061806523752117,0.003056352091404646,0.6417667287330715,0.0015408917522681405,-0.00229365054395525,0.0347164423110212,27.254528657109372,0.44181344342565904,0.14243658738384204,1.0088892500515998,0.620615282680372,-0.14114599620956247,0.4726932232705201,0.09572895452073693,-0.09686941047973008,-0.0005973148106939163,0.9953116487874608,-0.008649995015948958,-0.09633223451091844,-0.0005945144597813913,0.9954268261311361,-0.09552528733571639,0.09671798293736536,0.09513470256202716,0.9907547732506385,0.0009973054960326078,-0.0016180568383508676,0.0020056056505313724,9.866542427355167e-05,0.0010223696793372754,0.0008069282926407095,-0.31284591668622247,-1.232768124876481,1.1385528397437803,-1.0337629104113941,1.9379186310102994,1.122749115614736,-0.05713095562325727,-0.4561991158182583,0.6417667287330715,-0.40361509649088595,-0.023872195119629045,0.4807664480618086,0.0007403847747563984,0.0005087223958731882,-0.0016766659567825867,0.004549451506740398,-7.023042281549473e-05,-0.004721150131624426,1.0143044826189298,0.006827142646173168,0.0067308611596971196,0.000646891817071046
1236,1.236,0.002755730150531059,0.0013027617191945957,0.0030481530078958954,0.6383909231289517,0.0015361602655308013,-0.0022878505854077025,0.03471470141481842,27.25910090878851,0.4419173580785104,0.1422841402750313,1.0039068403511868,0.6207437139218976,-0.14121516796137584,0.4727610993161741,0.09577155918737823,-0.09690946851898818,-0.0005964433665766045,0.9953077741745392,-0.008658779258531722,-0.0963714700582916,-0.0005936447900038266,0.9954227501367244,-0.09556775735358257,0.0967578530999818,0.09517654269220571,0.9907468617959752,0.0009954420350228865,-0.001612168976795475,0.0020010134951353176,9.84018321260576e-05,0.0010202652402259381,0.0008040920444947848,-0.31290271128900193,-1.2332217798221494,1.1391912306669092,-1.0341648463847009,1.9378948252707244,1.1232277995364017,-0.05679460277944419,-0.4536549456684451,0.6383909231289517,-0.4019359733067985,-0.02380573957487143,0.47868392166581425,0.0007398394249582918,0.000510362415576458,-0.0016795698041663684,0.0045520391900790965,-6.970148564095089e-05,-0.004724070751564074,1.0093293644649926,0.006831657957474362,0.006768512041744467,0.0006472703480682933
1237,1.237,0.0027482663805697156,0.0012993383784772152,0.0030399421574025982,0.6350150527023789,0.0015314336415285922,-0.002282033983130871,0.03471295879632158,27.263657331568094,0.4420213006390103,0.14213235735591015,0.9989228674236759,0.6208714104594572,-0.14128395450774436,0.4728286153340564,0.09581391312133958,-0.09694926687850769,-0.0005955657449230323,0.9953039231037714,-0.008667524094890279,-0.09641044918517995,-0.0005927689924729951,0.9954186962272216,-0.09560997843152969,0.09679746464703087,0.095218136162244,0.9907389958801442,0.0009935614747150767,-0.001606290419052775,0.00199640546587887,9.813772187096278e-05,0.0010181516457607666,0.0008012592811096909,-0.31295917063184875,-1.2336728921351003,1.1398262457196116,-1.03456510042816,1.9378710871201026,1.1237043979024421,-0.056459342846839095,-0.45111231295087134,0.6350150527023789,-0.4002540434591961,-0.023738150621763484,0.4765983660403951,0.0007392968803959898,0.0005119957477364663,-0.001682462536454395,0.0045546212868095475,-6.917541767580376e-05,-0.004726984353900766,1.004352674551272,0.006836162746477584,0.006806536109962629,0.0006476475662368879
1238,1.238,0.002740791630998032,0.0012959106062191983,0.003031719489639545,0.631639193315092,0.0015267117753487677,-0.0022762007643352122,0.03471121464295568,27.26819778156546,0.44212526453230244,0.1419812395742654,0.9939374399478375,0.6209983729282711,-0.14135235627743664,0.4728957716567606,0.09585601655106135,-0.09698880579800306,-0.0005946818990190117,0.9953000955828214,-0.008676229554537012,-0.09644917213427695,-0.0005918870207080129,0.9954146644120265,-0.09565195080432833,0.09683681782003802,0.09525948320801775,0.9907311755200305,0.000991663879373439,-0.001600421086096676,0.001991781579910812,9.787309470117148e-05,0.0010160289012639116,0.0007984299771686144,-0.3130152958041944,-1.234121463398331,1.1404578849129265,-1.0349636697764422,1.9378474176770937,1.1241789077368067,-0.05612517234565404,-0.4485712632306818,0.631639193315092,-0.39856934828214263,-0.023669443008920276,0.4745098343645971,0.0007387571396152964,0.0005136223662503866,-0.0016853441014683833,0.004557197693923963,-6.865222052299394e-05,-0.004729890832568304,0.9993745215110807,0.006840656841539546,0.0068449382031367445,0.0006480234632404757
1239,1.239,0.0027333058602318602,0.0012924783796268195,0.0030234849573597352,0.628263421110243,0.0015219945639726943,-0.002270350958071321,0.03470946914035377,27.27272211658676,0.44222924321704643,0.1418307878608102,0.9889506672582219,0.6211246019767515,-0.14142037370457647,0.47296256862218927,0.09589786970957004,-0.09702808552265241,-0.0005937917832716799,0.9952962916185827,-0.008684895667290745,-0.0964876391536778,-0.0005909988293437292,0.9954106546998822,-0.09569367471118251,0.09687591286594636,0.09530058406981745,0.9907234007310931,0.0009897493139225944,-0.001594560900471581,0.00198714185599691,9.760795188527778e-05,0.0010138970129147586,0.0007956041080424736,-0.31307108789204213,-1.2345674952406007,1.1410861483340369,-1.035360551705962,1.9378238180456684,1.124651326117056,-0.05579208784771685,-0.44603184226976633,0.628263421110243,-0.39688192951999257,-0.023599631425359792,0.47241838024937327,0.0007382202011348853,0.0005152422452394777,-0.0016882144474690492,0.0045597683090730584,-6.813189567876713e-05,-0.004732790082200381,0.994395014636324,0.006845140072131199,0.006883723240132857,0.0006483980308180687
